group,variable,value
A,v2,41
A,v4,35
A,v5,24
A,v7,34
A,v3,36
A,v9,23
A,v10,24
A,v6,22
B,v1,26
B,v3,30
B,v4,31
A,v8,21
B,v2,35
B,v5,42
B,v8,44
B,v7,25
B,v10,30
C,v1,26
C,v2,38
B,v9,46
C,v4,17
C,v3,38
C,v5,31
B,v6,27
C,v8,39
C,v6,37
C,v9,115
D,v1,38
C,v10,64
D,v2,21
D,v4,35
D,v5,38
C,v7,46
D,v3,25
D,v8,63
D,v9,23
D,v10,35
D,v6,29
E,v2,110
E,v3,26
E,v1,52
E,v5,32
E,v6,40
E,v7,68
E,v4,32
D,v7,40
E,v10,52
F,v1,34
E,v9,33
F,v2,31
F,v4,22
F,v3,42
F,v5,26
F,v7,58
F,v8,53
F,v6,21
F,v10,36
G,v1,34
G,v2,21
F,v9,46
G,v4,52
E,v8,25
G,v6,26
G,v7,62
G,v8,28
G,v9,24
G,v10,26
G,v3,38
G,v5,36
H,v1,80
H,v4,26
H,v5,53
H,v6,28
H,v7,32
H,v3,31
H,v9,23
H,v10,28
H,v2,55
H,v8,27
I,v3,47
I,v4,51
I,v2,34
I,v6,30
I,v1,34
I,v5,28
I,v9,48
I,v10,30
I,v8,31
I,v7,33
J,v2,28
J,v1,53
J,v5,34
J,v3,45
J,v4,34
J,v7,23
J,v9,36
J,v8,30
J,v10,45
K,v1,44
J,v6,34
K,v2,33
K,v4,34
K,v3,40
K,v6,25
K,v5,40
K,v7,
