group,variable,value
A,v1,52
A,v2,27
A,v3,23
A,v5,25
A,v4,31
A,v8,62
A,v9,33
A,v7,26
A,v10,28
B,v2,28
B,v3,58
B,v4,24
B,v5,25
B,v6,79
B,v7,28
A,v6,70
B,v8,35
B,v10,20
B,v9,28
C,v1,34
B,v1,50
C,v4,25
C,v5,25
C,v6,28
C,v2,23
C,v3,27
C,v9,34
C,v10,21
C,v7,30
C,v8,46
D,v3,40
D,v4,34
D,v1,28
D,v5,74
D,v6,48
D,v2,22
D,v10,75
D,v9,31
E,v1,18
D,v8,65
E,v3,40
E,v4,24
E,v2,36
D,v7,28
E,v7,22
E,v8,150
E,v6,47
E,v10,27
F,v1,31
F,v2,28
E,v5,26
F,v3,26
E,v9,29
F,v6,22
F,v4,22
F,v5,32
F,v9,26
F,v10,27
F,v7,35
G,v1,26
G,v4,21
G,v2,24
G,v3,27
G,v5,24
G,v7,34
G,v8,25
G,v6,34
G,v10,30
H,v1,38
H,v3,30
F,v8,60
G,v9,31
H,v5,38
H,v6,60
H,v8,34
H,v2,49
H,v9,40
H,v10,46
H,v4,54
I,v2,20
H,v7,38
I,v4,28
I,v5,34
I,v3,23
I,v6,26
I,v8,24
I,v9,33
I,v10,20
I,v1,24
I,v7,19
J,v2,52
J,v1,22
J,v5,25
J,v4,32
J,v6,24
J,v3,36
J,v9,35
J,v8,27
J,v10,44
K,v2,26
J,v7,53
K,v1,40
K,v3,30
K,v5,28
K,v4,23
K,v8,23
K,v6,43
K,v9,27
K,v10,38
L,v1,24
L,v2,31
L,v3,28
K,v7,18
L,v4,38
L,v5,36
L,v6,
