group,variable,value
A,v1,0
A,v3,1
A,v2,0
A,v6,3
A,v4,3
A,v5,2
A,v8,3
A,v10,0
B,v2,1
A,v9,0
B,v3,0
B,v1,0
B,v5,0
A,v7,3
B,v6,2
B,v8,0
B,v9,0
B,v10,1
B,v7,0
C,v2,0
C,v3,1
C,v1,3
B,v4,0
C,v5,1
C,v4,1
C,v7,2
C,v10,1
C,v9,4
D,v1,2
C,v6,0
D,v2,2
D,v5,1
D,v6,3
D,v3,0
D,v4,4
D,v7,4
D,v10,1
D,v9,2
E,v1,0
C,v8,1
D,v8,5
E,v3,0
E,v5,0
E,v4,3
E,v6,1
E,v7,2
E,v9,0
E,v10,0
F,v1,3
F,v3,1
E,v2,1
F,v2,2
F,v5,0
F,v7,1
E,v8,1
F,v6,0
F,v9,6
F,v10,2
F,v4,0
G,v2,2
G,v1,6
G,v4,0
G,v3,3
F,v8,0
G,v6,1
G,v7,0
G,v9,2
G,v10,0
G,v8,0
G,v5,0
H,v3,0
H,v4,0
H,v1,1
H,v6,0
H,v5,0
H,v8,1
H,v9,1
H,v10,1
H,v2,0
I,v2,0
I,v3,2
H,v7,0
I,v1,1
I,v4,3
I,v6,2
I,v5,2
I,v9,1
I,v8,6
I,v7,1
I,v10,9
J,v2,5
J,v1,4
J,v6,2
J,v4,2
J,v3,4
J,v5,0
J,v9,0
J,v8,0
J,v10,6
K,v2,2
K,v1,6
K,v4,0
J,v7,0
K,v6,2
K,v5,0
K,v7,3
K,v3,2
K,v9,0
K,v10,3
L,v1,0
L,v3,0
L,v2,0
L,v5,0
L,v6,1
L,v7,3
K,v8,0
L,v10,3
L,v8,4
M,v1,2
L,v9,0
L,v4,0
M,v3,
M,v2,3
