group,variable,value
A,v1,2
A,v2,9
A,v3,3
A,v4,0
A,v5,2
A,v7,0
A,v6,1
A,v9,2
A,v10,0
B,v2,0
B,v3,2
B,v1,2
A,v8,5
B,v5,0
B,v7,1
B,v8,4
B,v10,5
B,v4,2
C,v1,4
C,v2,5
C,v3,1
B,v9,1
C,v4,2
C,v5,3
C,v7,2
C,v8,0
C,v6,1
C,v10,3
D,v1,2
D,v2,5
C,v9,6
D,v3,3
D,v5,1
D,v6,1
D,v4,3
D,v8,0
D,v9,0
D,v7,0
D,v10,3
E,v2,3
E,v3,10
B,v6,3
E,v4,0
E,v6,1
E,v5,1
E,v7,0
E,v9,1
E,v10,0
E,v1,2
E,v8,0
F,v2,1
F,v4,2
F,v5,0
F,v3,1
F,v7,1
F,v8,0
F,v1,5
F,v10,0
F,v9,1
G,v2,0
G,v3,0
G,v1,0
G,v4,0
G,v6,0
G,v7,0
G,v8,1
G,v5,1
G,v10,0
H,v1,0
F,v6,1
G,v9,0
H,v4,0
H,v2,0
H,v3,1
H,v5,1
H,v8,2
H,v9,1
H,v10,0
H,v6,1
H,v7,1
I,v2,2
I,v1,0
I,v3,3
I,v4,1
I,v6,5
I,v5,3
I,v7,6
I,v10,9
I,v9,1
I,v8,2
J,v3,3
J,v1,7
J,v4,1
J,v5,3
J,v2,4
J,v8,8
J,v7,3
J,v10,9
J,v9,4
K,v1,4
K,v2,7
J,v6,4
K,v3,2
K,v4,2
K,v5,0
K,v6,0
K,v8,
K,v7,0
