group,variable,value
A,v1,27
A,v2,21
A,v3,21
A,v4,23
A,v5,32
A,v6,34
A,v7,38
A,v8,33
A,v9,51
A,v10,25
B,v1,27
B,v3,32
B,v5,36
B,v6,31
B,v8,28
B,v4,22
B,v2,72
B,v10,45
C,v1,31
C,v2,59
C,v3,53
B,v9,28
B,v7,57
C,v4,42
C,v7,40
C,v8,25
C,v6,48
C,v10,32
D,v1,23
D,v2,28
C,v5,32
C,v9,22
D,v3,28
D,v6,22
D,v7,24
D,v4,27
D,v9,33
D,v10,36
E,v2,36
D,v8,25
D,v5,35
E,v3,35
E,v4,36
E,v6,32
E,v7,40
E,v8,32
E,v9,41
E,v1,38
E,v10,24
F,v2,53
E,v5,21
F,v4,29
F,v3,33
F,v5,51
F,v6,26
F,v1,44
F,v10,31
F,v9,32
G,v1,39
F,v7,40
G,v2,18
G,v4,31
G,v5,19
G,v3,68
G,v6,20
G,v9,29
G,v7,42
G,v10,49
G,v8,25
H,v3,30
H,v2,30
H,v4,49
H,v1,25
F,v8,25
H,v7,22
H,v8,30
H,v5,49
H,v10,36
I,v1,35
H,v6,33
H,v9,32
I,v3,19
I,v6,52
I,v4,43
I,v7,32
I,v8,26
I,v9,28
I,v10,23
I,v2,34
J,v2,41
J,v1,23
I,v5,45
J,v4,17
J,v3,24
J,v7,38
J,v5,15
J,v9,48
J,v10,48
J,v6,34
K,v2,18
J,v8,26
K,v4,33
K,v1,44
K,v6,29
K,v5,28
K,v7,33
K,v9,64
K,v8,50
K,v10,16
K,v3,24
L,v1,23
L,v4,33
L,v2,34
L,v6,35
L,v3,19
L,v5,24
L,v8,26
L,v9,32
L,v10,22
M,v2,23
M,v1,49
M,v4,31
M,v3,40
M,v7,46
M,v5,26
M,v8,25
L,v7,43
N,v1,39
M,v9,27
M,v10,26
N,v3,33
N,v2,24
N,v4,22
N,v6,26
M,v6,16
N,v8,46
N,v7,23
N,v5,33
O,v1,33
N,v10,30
O,v3,23
O,v2,26
O,v5,25
N,v9,28
O,v4,25
O,v6,30
O,v7,24
O,v8,38
O,v9,30
O,v10,
