group,variable,value
A,v3,70
A,v5,29
A,v7,29
A,v8,27
A,v4,30
A,v6,36
A,v10,30
A,v9,19
B,v3,39
B,v5,30
B,v4,26
B,v7,22
B,v8,21
B,v2,22
B,v6,28
B,v10,26
C,v1,21
B,v1,27
B,v9,28
C,v3,29
C,v6,30
C,v2,31
C,v4,31
C,v5,40
C,v9,31
C,v8,23
C,v10,29
D,v1,23
D,v3,45
D,v2,29
D,v5,27
C,v7,21
D,v7,20
D,v4,38
D,v6,28
D,v10,24
E,v1,21
E,v2,45
D,v9,28
E,v4,29
E,v5,19
E,v3,26
E,v6,21
E,v8,27
E,v7,21
E,v10,28
F,v1,23
E,v9,38
D,v8,30
F,v4,45
F,v2,35
F,v5,42
F,v3,29
F,v6,22
F,v8,40
F,v10,29
G,v1,21
F,v9,37
F,v7,24
G,v2,29
G,v5,38
G,v6,38
G,v7,28
G,v3,26
G,v8,25
G,v10,32
H,v1,35
G,v9,47
H,v2,54
H,v4,20
H,v5,32
H,v3,35
H,v6,45
G,v4,26
H,v9,23
H,v10,34
I,v1,29
I,v2,47
H,v8,29
I,v4,22
I,v3,28
H,v7,32
I,v7,28
I,v8,31
I,v5,25
I,v10,24
I,v6,23
J,v2,73
J,v1,24
I,v9,21
J,v4,36
J,v3,27
J,v5,42
J,v6,32
J,v9,38
J,v7,33
J,v10,28
J,v8,36
K,v4,23
K,v1,35
K,v5,30
K,v2,31
K,v6,38
K,v7,32
K,v9,39
K,v8,32
K,v10,34
K,v3,20
L,v3,30
L,v2,17
L,v1,2
L,v4,31
L,v7,34
L,v5,43
L,v8,34
L,v6,18
L,v10,38
L,v9,30
M,v1,26
M,v3,31
M,v5,38
M,v4,26
M,v2,33
M,v7,
M,v6,51
