group,variable,value
A,v1,0
A,v2,0
A,v3,2
A,v4,2
A,v7,4
A,v8,2
A,v9,5
A,v10,1
B,v1,1
A,v6,5
B,v3,1
B,v2,4
A,v5,1
B,v5,1
B,v7,3
B,v8,0
B,v4,1
B,v10,0
B,v9,0
C,v2,5
C,v1,0
C,v4,1
B,v6,0
C,v3,1
C,v7,2
C,v5,1
C,v9,2
C,v10,2
C,v8,3
C,v6,0
D,v3,4
D,v2,4
D,v1,1
D,v4,3
D,v6,3
D,v8,5
D,v9,0
D,v10,6
E,v1,1
E,v2,0
D,v5,1
E,v3,1
E,v5,3
E,v6,5
E,v4,0
E,v7,2
E,v9,1
E,v10,3
E,v8,2
F,v1,6
F,v4,4
F,v2,2
F,v5,9
D,v7,1
F,v7,7
F,v8,7
F,v9,3
F,v10,0
F,v6,7
F,v3,8
G,v3,0
G,v4,1
G,v1,4
G,v5,1
G,v7,1
G,v6,4
G,v9,3
G,v2,1
G,v8,1
G,v10,2
H,v3,1
H,v4,3
H,v1,2
H,v6,0
H,v7,0
H,v8,7
H,v2,0
H,v10,4
I,v1,1
I,v2,10
H,v9,4
H,v5,2
I,v3,1
I,v4,6
I,v5,5
I,v8,1
I,v7,0
I,v6,2
I,v10,6
J,v2,1
J,v1,4
I,v9,0
J,v5,0
J,v4,2
J,v7,2
J,v6,4
J,v3,6
J,v9,3
J,v10,6
K,v2,5
J,v8,1
K,v4,3
K,v1,2
K,v3,2
K,v6,2
K,v5,3
K,v9,1
K,v7,2
K,v10,4
L,v2,1
L,v3,1
L,v1,1
L,v6,5
L,v4,2
L,v5,2
L,v7,3
L,v9,1
L,v8,1
K,v8,2
M,v1,3
L,v10,4
M,v2,1
M,v3,
