group,variable,value
A,v3,23
A,v2,24
A,v7,32
A,v6,28
A,v4,31
A,v9,30
B,v1,50
A,v10,20
B,v2,36
A,v5,49
A,v8,28
B,v5,30
B,v3,20
B,v7,24
B,v9,28
B,v6,24
B,v10,32
C,v1,30
C,v2,17
B,v8,26
C,v3,27
C,v5,146
C,v6,38
C,v4,18
B,v4,33
C,v7,41
C,v10,28
C,v8,29
D,v1,41
C,v9,37
D,v2,27
D,v5,42
D,v6,37
D,v3,27
D,v8,41
D,v9,43
D,v10,70
E,v1,34
D,v7,42
E,v2,33
E,v4,18
E,v5,25
E,v3,27
D,v4,41
E,v6,26
E,v9,20
E,v10,33
E,v8,33
F,v1,46
F,v3,44
E,v7,20
F,v2,37
F,v5,27
F,v4,31
F,v7,26
F,v6,27
F,v10,36
G,v1,28
F,v8,18
G,v3,70
G,v4,25
G,v2,43
G,v5,58
G,v6,60
G,v8,26
G,v9,48
G,v10,57
G,v7,47
H,v2,26
H,v3,38
H,v4,31
F,v9,29
H,v1,21
H,v6,38
H,v8,28
H,v9,40
H,v10,29
H,v5,51
I,v2,23
I,v3,27
I,v1,43
H,v7,28
I,v6,22
I,v5,49
I,v4,32
I,v7,23
I,v8,23
I,v9,
