group,variable,value
A,v1,54
A,v4,28
A,v5,24
A,v2,27
A,v7,60
A,v6,40
A,v3,26
A,v10,24
B,v1,38
A,v8,18
B,v2,36
B,v4,34
B,v3,40
B,v6,35
B,v5,23
A,v9,40
B,v8,34
B,v9,52
B,v10,25
C,v1,44
C,v3,31
B,v7,29
C,v2,31
C,v6,40
C,v5,42
C,v7,37
C,v4,56
C,v10,26
C,v8,36
D,v1,63
D,v2,25
C,v9,31
D,v3,44
D,v6,18
D,v4,24
D,v5,54
D,v8,33
D,v9,37
D,v10,42
D,v7,24
E,v1,24
E,v3,40
E,v4,37
E,v2,54
E,v7,28
E,v8,26
E,v10,48
E,v6,24
F,v1,37
E,v9,40
F,v3,33
F,v2,31
F,v6,23
E,v5,33
F,v4,49
F,v5,54
F,v7,19
F,v8,29
F,v9,48
F,v10,41
G,v1,33
G,v3,30
G,v2,30
G,v7,24
G,v4,26
G,v8,21
G,v9,24
G,v10,22
G,v5,36
G,v6,26
H,v1,33
H,v4,21
H,v5,22
H,v2,38
H,v6,24
H,v7,22
H,v3,43
H,v10,25
H,v9,24
I,v1,34
H,v8,22
I,v4,44
I,v6,30
I,v5,27
I,v2,45
I,v7,33
I,v10,28
I,v3,35
I,v8,21
J,v1,71
I,v9,14
J,v4,23
J,v2,30
J,v6,22
J,v3,33
J,v7,21
J,v8,36
J,v10,28
K,v1,29
J,v5,24
K,v2,28
K,v4,52
K,v3,41
K,v5,31
J,v9,32
K,v8,26
K,v9,21
K,v10,27
L,v1,20
K,v6,41
K,v7,26
L,v3,47
L,v2,20
L,v6,
L,v5,26
L,v4,35
