group,variable,value
A,v1,18
A,v4,24
A,v3,26
A,v6,27
A,v2,24
A,v8,47
A,v9,17
A,v10,54
A,v5,48
B,v2,38
B,v3,23
B,v4,32
B,v5,38
A,v7,34
B,v1,36
B,v8,18
B,v9,30
B,v10,28
B,v6,29
C,v2,28
C,v3,25
B,v7,23
C,v5,37
C,v1,28
C,v6,37
C,v8,17
C,v9,25
C,v10,18
C,v4,25
D,v3,28
D,v2,26
C,v7,24
D,v4,46
D,v6,41
D,v5,38
D,v7,16
D,v8,32
D,v10,32
E,v1,43
D,v9,21
D,v1,47
E,v3,54
E,v2,26
E,v6,91
E,v7,38
E,v5,29
E,v8,30
E,v10,22
F,v1,27
E,v4,50
E,v9,35
F,v4,20
F,v5,45
F,v3,33
F,v6,24
F,v2,20
F,v9,32
F,v7,29
F,v10,35
G,v1,31
F,v8,24
G,v4,52
G,v3,58
G,v2,54
G,v7,50
G,v9,22
G,v8,25
G,v10,24
G,v6,16
H,v2,38
H,v3,72
H,v4,23
H,v5,38
H,v1,45
H,v7,50
H,v8,26
H,v9,40
G,v5,22
H,v10,28
I,v1,21
I,v3,27
I,v4,40
H,v6,30
I,v5,26
I,v7,32
I,v8,29
I,v6,26
I,v10,27
I,v2,30
I,v9,41
J,v2,76
J,v1,41
J,v3,33
J,v6,30
J,v5,48
J,v8,19
J,v4,19
J,v9,41
J,v10,57
K,v1,86
K,v2,50
K,v3,26
J,v7,38
K,v5,175
K,v4,29
K,v7,27
K,v8,31
K,v6,72
K,v9,23
K,v10,19
L,v2,30
L,v1,50
L,v5,34
L,v3,26
L,v4,29
L,v7,26
L,v8,40
L,v6,30
L,v10,24
L,v9,31
M,v4,21
M,v1,22
M,v3,31
M,v6,41
M,v5,31
M,v7,28
M,v8,31
M,v2,40
M,v10,33
M,v9,24
N,v1,47
N,v2,42
N,v4,27
N,v3,38
N,v5,28
N,v7,
N,v6,42
