group,variable,value
A,v1,3
A,v4,0
A,v3,1
A,v2,3
A,v6,1
A,v9,1
A,v8,1
A,v10,3
A,v7,3
B,v2,6
B,v3,1
B,v4,0
B,v1,4
B,v6,10
A,v5,2
B,v8,3
B,v7,1
B,v10,1
C,v1,0
C,v2,2
B,v9,0
B,v5,4
C,v4,1
C,v6,6
C,v5,0
C,v7,1
C,v9,3
C,v10,3
D,v1,0
D,v2,1
D,v3,5
C,v8,1
D,v4,3
D,v6,0
D,v7,3
D,v5,1
D,v8,0
D,v10,1
E,v1,1
D,v9,6
E,v2,5
C,v3,1
E,v3,0
E,v6,1
E,v7,1
E,v5,1
E,v4,1
E,v10,3
E,v9,2
F,v1,0
F,v4,0
F,v2,0
F,v3,0
F,v5,1
F,v7,0
E,v8,2
F,v10,0
F,v9,0
G,v1,6
F,v8,0
G,v2,3
G,v4,3
G,v5,3
G,v3,1
F,v6,0
G,v6,1
G,v9,3
G,v10,3
G,v8,0
H,v2,3
H,v3,4
H,v4,0
H,v5,0
H,v1,3
H,v6,0
G,v7,2
H,v9,1
H,v10,0
H,v7,0
I,v1,0
H,v8,0
I,v3,0
I,v2,1
I,v4,0
I,v6,2
I,v5,2
I,v9,2
I,v10,5
I,v8,1
J,v2,0
I,v7,1
J,v3,0
J,v1,1
J,v6,0
J,v4,0
J,v5,1
J,v7,2
J,v8,1
J,v10,0
K,v2,0
K,v1,1
K,v3,1
J,v9,1
K,v7,0
K,v4,0
K,v8,0
K,v9,3
K,v6,2
K,v10,1
L,v1,0
K,v5,0
L,v3,0
L,v4,0
L,v2,0
L,v7,
L,v5,1
L,v6,1
