group,variable,value
A,v2,0
A,v1,0
A,v3,2
A,v4,2
A,v5,2
A,v8,0
A,v7,0
A,v10,0
B,v1,0
B,v2,0
B,v3,0
A,v9,0
A,v6,1
B,v5,0
B,v4,0
B,v8,2
B,v9,0
B,v10,2
B,v6,0
B,v7,0
C,v2,0
C,v1,0
C,v3,0
C,v6,0
C,v5,3
C,v9,1
C,v8,0
C,v7,1
C,v10,1
D,v2,0
D,v3,3
C,v4,2
D,v4,4
D,v1,0
D,v7,2
D,v8,0
D,v6,1
D,v10,3
D,v9,2
E,v1,2
E,v3,1
E,v2,2
E,v5,3
E,v6,1
E,v4,3
D,v5,1
E,v8,1
E,v10,1
F,v1,4
E,v9,0
E,v7,1
F,v4,5
F,v6,3
F,v5,4
F,v3,5
F,v2,0
F,v9,12
F,v8,1
F,v10,5
G,v1,3
G,v2,4
G,v5,0
G,v3,5
F,v7,3
G,v7,2
G,v8,1
G,v9,1
G,v10,1
H,v1,0
H,v2,1
G,v4,4
H,v4,0
H,v5,0
H,v6,1
H,v3,0
G,v6,2
H,v9,0
H,v10,1
I,v2,1
H,v7,3
I,v3,0
I,v4,0
I,v1,0
H,v8,0
I,v6,0
I,v5,0
I,v9,2
I,v7,0
I,v10,0
J,v2,0
I,v8,0
J,v3,2
J,v1,0
J,v4,0
J,v6,1
J,v8,1
J,v5,2
J,v7,1
J,v10,2
K,v1,2
K,v3,1
J,v9,2
K,v2,4
K,v6,3
K,v7,7
K,v8,4
K,v5,2
K,v9,1
K,v10,1
L,v2,3
L,v3,6
L,v1,1
L,v5,1
L,v6,3
L,v4,3
K,v4,1
L,v7,3
L,v8,2
L,v9,
