group,variable,value
A,v1,39
A,v3,23
A,v2,28
A,v7,32
A,v5,42
A,v4,83
A,v9,33
A,v10,23
A,v6,28
A,v8,42
B,v1,29
B,v2,74
B,v3,24
B,v5,18
B,v4,23
B,v6,49
B,v9,40
B,v10,54
B,v7,29
C,v1,25
C,v2,62
C,v4,50
B,v8,21
C,v3,57
C,v8,36
C,v6,43
C,v7,26
C,v10,26
C,v9,26
C,v5,29
D,v2,47
D,v4,48
D,v1,33
D,v5,36
D,v6,28
D,v3,37
D,v9,39
D,v10,40
D,v7,48
E,v2,22
E,v3,19
E,v4,57
D,v8,42
E,v1,96
E,v7,52
E,v8,28
E,v9,48
E,v10,59
E,v6,37
F,v2,23
F,v4,42
F,v1,31
E,v5,25
F,v6,26
F,v3,74
F,v7,40
F,v5,39
F,v10,53
F,v8,84
F,v9,81
G,v2,42
G,v4,49
G,v3,40
G,v5,32
G,v7,30
G,v8,25
G,v9,40
G,v10,29
G,v6,28
G,v1,34
H,v1,25
H,v4,24
H,v2,35
H,v6,31
H,v7,30
H,v5,49
H,v8,47
H,v10,47
H,v3,29
I,v1,28
I,v3,24
I,v4,36
H,v9,34
I,v6,19
I,v2,56
I,v8,119
I,v9,32
I,v7,26
I,v5,31
J,v1,36
I,v10,36
J,v4,34
J,v2,70
J,v6,36
J,v3,59
J,v8,83
J,v9,36
J,v7,48
J,v10,35
K,v3,48
K,v1,36
K,v4,43
J,v5,26
K,v2,78
K,v6,47
K,v8,32
K,v7,28
K,v9,52
K,v10,16
L,v1,39
L,v3,26
L,v4,47
K,v5,35
L,v6,25
L,v7,28
L,v2,53
L,v5,74
L,v9,47
L,v10,33
M,v2,32
L,v8,31
M,v1,30
M,v4,27
M,v6,62
M,v7,26
M,v5,31
M,v8,70
M,v10,27
M,v9,35
N,v2,105
N,v1,35
N,v4,20
M,v3,18
N,v3,33
N,v8,28
N,v6,20
N,v7,29
N,v5,28
N,v10,24
O,v1,28
O,v3,20
O,v2,40
O,v4,18
O,v5,32
O,v7,40
O,v6,28
N,v9,27
O,v8,24
O,v9,
