group,variable,value
A,v1,48
A,v4,20
A,v5,38
A,v8,33
A,v7,53
A,v9,25
A,v10,33
B,v2,24
B,v3,31
A,v6,40
B,v4,40
B,v6,32
B,v1,45
B,v8,52
B,v9,30
B,v10,26
C,v1,34
C,v2,18
C,v3,20
B,v7,36
B,v5,59
C,v6,26
C,v7,29
C,v4,26
C,v5,76
C,v10,50
D,v1,33
C,v8,38
D,v3,50
D,v4,49
D,v5,21
C,v9,28
D,v6,36
D,v8,41
D,v9,32
D,v10,44
E,v2,38
D,v7,18
E,v3,30
D,v2,21
E,v1,17
E,v4,29
E,v7,36
E,v8,26
E,v5,28
E,v10,31
E,v6,59
F,v2,30
E,v9,25
F,v4,39
F,v5,32
F,v6,30
F,v3,24
F,v1,39
F,v9,34
F,v10,23
G,v1,26
G,v2,73
F,v7,54
G,v3,34
F,v8,22
G,v4,26
G,v7,18
G,v5,22
G,v8,18
G,v10,31
H,v1,37
G,v9,31
G,v6,23
H,v4,21
H,v5,48
H,v6,46
H,v8,31
H,v2,29
H,v9,30
H,v10,18
I,v1,53
H,v3,29
I,v2,37
I,v4,30
H,v7,28
I,v3,27
I,v5,51
I,v7,26
I,v8,32
I,v6,41
I,v10,49
I,v9,34
J,v1,30
J,v3,51
J,v2,30
J,v6,28
J,v4,42
J,v7,21
J,v8,38
J,v9,40
J,v10,25
K,v2,38
J,v5,25
K,v3,23
K,v4,30
K,v1,39
K,v6,35
K,v9,33
K,v8,32
K,v10,80
K,v7,40
L,v1,25
L,v2,51
L,v3,41
L,v5,19
K,v5,60
L,v6,14
L,v4,53
L,v9,35
L,v7,30
L,v8,41
L,v10,39
M,v2,24
M,v1,31
M,v3,
