group,variable,value
A,v1,0
A,v2,0
A,v3,1
A,v4,0
A,v7,0
A,v5,1
A,v9,3
A,v10,1
B,v1,3
A,v6,0
A,v8,0
B,v4,4
B,v6,1
B,v2,3
B,v5,7
B,v7,5
B,v8,4
B,v10,1
C,v1,1
C,v2,1
B,v3,2
B,v9,4
C,v5,3
C,v6,2
C,v3,4
C,v8,1
C,v7,4
C,v10,1
D,v1,3
D,v2,6
C,v4,5
C,v9,3
D,v5,3
D,v3,6
D,v6,1
D,v9,4
D,v8,1
D,v10,3
D,v4,2
D,v7,3
E,v3,3
E,v2,2
E,v5,0
E,v4,0
E,v7,0
E,v1,2
E,v9,0
E,v10,1
E,v8,1
F,v2,4
E,v6,2
F,v1,0
F,v4,0
F,v7,2
F,v3,2
F,v5,1
F,v9,1
F,v10,5
F,v6,0
G,v1,1
G,v2,1
G,v4,1
G,v5,2
G,v6,4
F,v8,0
G,v8,0
G,v9,1
G,v10,1
G,v7,1
H,v2,3
H,v3,3
H,v1,1
G,v3,1
H,v6,0
H,v7,0
H,v4,0
H,v5,1
H,v10,0
H,v8,0
I,v2,8
I,v4,2
I,v1,5
H,v9,6
I,v5,7
I,v6,12
I,v3,4
I,v7,7
I,v9,2
I,v10,1
J,v1,5
J,v4,0
I,v8,4
J,v2,2
J,v3,2
J,v8,0
J,v5,1
J,v9,2
J,v7,0
J,v10,1
K,v1,4
K,v2,1
J,v6,2
K,v5,3
K,v4,5
K,v3,7
K,v8,4
K,v7,2
K,v10,2
K,v9,2
L,v1,8
L,v4,0
K,v6,5
L,v5,1
L,v3,1
L,v7,1
L,v2,3
L,v10,3
L,v8,2
L,v9,0
L,v6,3
M,v1,0
M,v2,2
M,v3,
