group,variable,value
A,v1,100
A,v3,30
A,v2,30
A,v6,22
A,v5,26
A,v7,22
A,v9,27
B,v1,54
A,v10,42
A,v4,28
A,v8,38
B,v3,54
B,v5,29
B,v6,36
B,v2,25
B,v7,25
B,v9,19
B,v10,28
B,v4,63
C,v1,40
C,v2,23
B,v8,30
C,v3,24
C,v6,36
C,v7,36
C,v4,25
C,v8,32
C,v10,40
D,v1,37
D,v2,54
D,v3,32
C,v5,30
D,v4,39
D,v6,36
D,v7,26
C,v9,49
D,v8,29
D,v10,42
E,v2,21
E,v1,67
D,v5,47
E,v4,29
E,v3,44
E,v6,23
E,v8,29
E,v5,40
D,v9,25
E,v10,23
E,v7,38
E,v9,25
F,v2,56
F,v4,54
F,v1,26
F,v5,32
F,v6,33
F,v8,35
F,v10,32
F,v7,32
F,v9,49
G,v2,39
G,v3,26
F,v3,40
G,v1,75
G,v5,41
G,v4,26
G,v8,22
G,v10,90
G,v6,44
G,v9,61
G,v7,38
H,v3,36
H,v4,24
H,v2,44
H,v5,28
H,v7,32
H,v1,32
H,v6,18
H,v10,87
I,v1,26
H,v8,50
H,v9,33
I,v4,42
I,v2,43
I,v3,46
I,v6,31
I,v7,42
I,v5,23
J,v1,35
I,v9,28
I,v8,33
I,v10,36
J,v2,39
J,v5,31
J,v3,46
J,v7,32
J,v6,28
J,v9,40
J,v8,78
K,v1,27
J,v10,40
J,v4,47
K,v4,30
K,v3,50
K,v5,31
K,v2,25
K,v8,42
K,v7,39
K,v10,44
L,v1,33
K,v6,47
L,v3,42
L,v2,38
L,v5,43
K,v9,36
L,v4,25
L,v7,26
L,v9,27
L,v6,26
M,v2,27
L,v10,39
M,v4,34
M,v3,42
M,v1,31
M,v6,34
M,v5,34
M,v8,44
M,v7,45
L,v8,37
M,v10,27
N,v1,43
N,v2,82
N,v3,36
M,v9,53
N,v5,32
N,v4,55
N,v6,18
N,v7,28
N,v8,
