group,variable,value
A,v2,3
A,v1,1
A,v3,3
A,v4,1
A,v5,2
A,v6,1
A,v9,3
A,v10,0
A,v7,5
B,v1,4
B,v2,1
A,v8,7
B,v5,0
B,v6,0
B,v8,0
B,v7,0
B,v9,3
B,v10,0
B,v3,0
C,v3,0
C,v4,1
C,v1,4
C,v5,0
B,v4,0
C,v6,0
C,v2,2
C,v8,7
C,v10,1
D,v2,0
C,v7,8
D,v4,1
C,v9,8
D,v6,3
D,v5,0
D,v7,1
D,v1,1
D,v3,1
D,v10,0
D,v9,2
D,v8,0
E,v1,0
E,v4,0
E,v2,1
E,v3,2
E,v7,1
E,v8,5
E,v9,5
E,v10,3
E,v5,3
F,v1,0
F,v3,0
E,v6,1
F,v2,3
F,v6,5
F,v7,0
F,v8,0
F,v9,1
F,v10,1
F,v4,4
F,v5,2
G,v3,4
G,v4,0
G,v1,0
G,v2,5
G,v7,3
G,v6,0
G,v9,2
G,v10,2
G,v8,3
H,v1,0
H,v3,2
H,v4,6
H,v5,4
H,v6,0
H,v8,2
H,v2,1
H,v10,5
H,v7,0
I,v2,3
H,v9,3
G,v5,4
I,v1,1
I,v3,3
I,v5,3
I,v4,1
I,v8,1
I,v9,0
I,v7,2
I,v10,3
J,v1,0
I,v6,5
J,v4,1
J,v6,0
J,v2,1
J,v7,0
J,v5,0
J,v9,0
J,v8,4
J,v10,2
K,v1,5
K,v3,1
K,v5,0
K,v4,0
J,v3,1
K,v2,0
K,v8,0
K,v7,1
K,v9,0
K,v10,2
K,v6,1
L,v2,0
L,v3,0
L,v4,0
L,v1,2
L,v5,2
L,v9,0
L,v7,0
L,v8,0
L,v6,0
M,v1,
L,v10,0
