group,variable,value
A,v1,2
A,v4,0
A,v2,1
A,v5,0
A,v7,0
A,v8,0
A,v10,0
B,v1,0
A,v3,0
A,v6,3
B,v3,2
A,v9,0
B,v2,1
B,v6,4
B,v7,2
B,v8,5
B,v9,2
B,v10,6
C,v1,3
C,v2,8
B,v5,4
C,v4,3
C,v5,4
B,v4,4
C,v7,6
C,v3,0
C,v9,2
C,v10,6
C,v6,6
D,v3,2
D,v2,2
D,v4,2
C,v8,3
D,v6,4
D,v5,6
D,v7,1
D,v9,6
D,v10,2
D,v8,1
E,v1,4
E,v2,3
D,v1,3
E,v5,5
E,v6,3
E,v3,5
E,v4,2
E,v9,8
E,v10,2
F,v1,3
F,v2,4
F,v4,4
F,v3,4
E,v7,3
E,v8,4
F,v7,1
F,v5,1
F,v9,3
F,v10,1
G,v1,2
F,v8,6
G,v2,1
G,v4,8
G,v5,6
F,v6,2
G,v7,1
G,v8,2
G,v6,2
G,v10,0
H,v2,1
H,v3,0
G,v9,1
H,v4,4
G,v3,2
H,v6,4
H,v7,3
H,v5,3
H,v1,0
H,v10,2
I,v1,6
H,v8,1
I,v2,8
H,v9,4
I,v3,3
I,v5,0
I,v6,0
I,v4,0
I,v9,2
I,v7,3
J,v1,1
I,v10,1
I,v8,3
J,v3,3
J,v4,7
J,v2,2
J,v8,0
J,v6,0
J,v9,0
J,v10,1
J,v5,0
K,v2,3
K,v1,0
K,v3,1
K,v5,1
J,v7,3
K,v6,2
K,v7,0
K,v4,0
K,v9,2
K,v10,0
L,v1,0
K,v8,0
L,v2,0
L,v3,1
L,v5,0
L,v4,1
L,v6,0
L,v7,3
L,v8,2
L,v9,3
L,v10,0
M,v1,
