group,variable,value
A,v2,32
A,v5,53
A,v3,45
A,v7,36
A,v8,62
A,v6,29
A,v10,24
A,v9,33
B,v2,34
B,v3,28
B,v1,23
A,v4,43
B,v6,56
B,v4,37
B,v5,41
B,v9,43
B,v10,46
C,v1,53
B,v8,40
B,v7,76
C,v3,38
C,v5,22
C,v6,48
C,v4,26
C,v2,43
C,v9,34
C,v10,32
C,v8,33
C,v7,30
D,v3,72
D,v4,35
D,v2,27
D,v6,33
D,v5,36
D,v1,42
D,v7,41
D,v8,33
D,v10,28
D,v9,27
E,v1,45
E,v4,46
E,v5,151
E,v2,31
E,v6,38
E,v7,37
E,v9,20
E,v10,42
E,v3,28
F,v2,41
F,v3,28
F,v4,69
F,v1,40
F,v5,38
F,v6,54
F,v8,28
F,v7,53
F,v10,44
G,v2,31
G,v1,19
F,v9,25
G,v3,50
G,v5,35
E,v8,40
G,v6,44
G,v4,39
G,v10,41
G,v9,45
G,v8,44
H,v2,37
H,v3,49
H,v4,42
H,v5,39
G,v7,51
H,v6,39
H,v1,36
H,v9,34
H,v10,53
I,v1,87
H,v7,34
I,v2,46
I,v4,27
I,v6,43
H,v8,29
I,v7,22
I,v8,44
I,v3,36
I,v10,30
I,v9,44
I,v5,22
J,v2,25
J,v1,35
J,v4,42
J,v5,28
J,v3,32
J,v6,31
J,v8,36
J,v9,28
J,v7,22
J,v10,24
K,v1,33
K,v2,21
K,v3,74
K,v5,51
K,v4,34
K,v7,36
K,v8,23
K,v9,62
K,v10,30
L,v2,65
K,v6,36
L,v1,41
L,v3,128
L,v7,39
L,v6,33
L,v4,57
L,v9,135
L,v8,57
L,v10,46
M,v1,41
M,v2,42
L,v5,29
M,v3,
