group,variable,value
A,v1,2
A,v3,5
A,v2,2
A,v4,0
A,v7,2
A,v8,3
A,v5,2
A,v10,3
A,v9,2
A,v6,0
B,v2,2
B,v3,0
B,v5,0
B,v6,0
B,v7,0
B,v1,0
B,v8,1
B,v10,8
B,v4,0
C,v2,1
C,v1,3
C,v3,5
B,v9,1
C,v6,0
C,v4,2
C,v8,0
C,v9,1
C,v7,1
C,v10,2
C,v5,1
D,v2,0
D,v3,0
D,v4,1
D,v6,1
D,v1,2
D,v5,2
D,v9,1
D,v10,1
E,v2,3
D,v8,5
E,v3,0
E,v4,3
E,v1,3
E,v6,4
E,v8,2
E,v7,2
E,v5,0
E,v10,3
E,v9,0
F,v2,1
F,v3,0
F,v1,2
F,v5,2
F,v6,6
F,v4,1
F,v7,3
F,v9,8
D,v7,3
F,v10,1
F,v8,1
G,v3,1
G,v2,4
G,v5,1
G,v6,1
G,v1,5
G,v7,1
G,v8,3
G,v10,0
G,v4,2
H,v1,0
G,v9,1
H,v4,7
H,v3,5
H,v7,4
H,v2,2
H,v6,1
H,v5,2
H,v10,1
H,v9,1
I,v2,2
H,v8,0
I,v4,2
I,v1,1
I,v5,1
I,v3,0
I,v8,0
I,v6,1
I,v7,1
I,v10,0
J,v2,3
J,v3,2
J,v5,1
J,v1,3
J,v4,1
J,v6,0
J,v8,0
J,v7,1
I,v9,1
J,v10,0
K,v2,2
K,v1,6
K,v3,2
J,v9,2
K,v5,4
K,v6,1
K,v4,2
K,v9,3
K,v8,9
L,v1,3
K,v7,0
K,v10,4
L,v4,1
L,v3,0
L,v2,2
L,v7,0
L,v6,0
L,v8,0
L,v5,0
L,v9,0
L,v10,0
M,v1,2
M,v3,3
M,v5,1
M,v4,2
M,v6,1
M,v8,1
M,v7,2
M,v10,0
M,v9,1
N,v2,3
M,v2,0
N,v3,3
N,v5,0
N,v1,0
N,v4,0
N,v7,1
N,v6,1
N,v8,0
N,v10,1
O,v1,0
O,v2,0
N,v9,2
O,v3,0
O,v5,0
O,v4,0
O,v6,
