group,variable,value
A,v1,0
A,v3,1
A,v5,1
A,v6,1
A,v7,0
A,v4,0
A,v8,0
A,v10,1
B,v1,1
A,v9,0
B,v2,0
B,v4,0
B,v3,1
B,v5,1
A,v2,1
B,v7,3
B,v9,4
B,v10,1
B,v6,2
B,v8,1
C,v2,1
C,v1,1
C,v3,1
C,v6,1
C,v7,0
C,v4,0
C,v8,0
C,v10,3
C,v9,3
D,v2,0
C,v5,1
D,v3,7
D,v1,3
D,v4,8
D,v7,2
D,v6,4
D,v5,1
D,v10,1
E,v1,2
E,v2,0
D,v8,4
D,v9,0
E,v5,1
E,v3,0
E,v4,2
E,v6,0
E,v7,0
E,v10,0
F,v1,1
E,v8,0
E,v9,1
F,v2,4
F,v4,1
F,v5,2
F,v6,3
F,v7,1
F,v8,5
F,v9,1
F,v10,3
F,v3,1
G,v1,3
G,v4,1
G,v5,0
G,v3,3
G,v2,4
G,v6,0
G,v7,1
G,v10,0
G,v9,0
G,v8,0
H,v1,1
H,v5,0
H,v3,1
H,v6,0
H,v2,2
H,v4,0
H,v9,0
H,v10,1
H,v8,1
H,v7,2
I,v1,1
I,v3,2
I,v2,0
I,v6,3
I,v5,3
I,v4,1
I,v9,2
I,v8,0
I,v10,4
J,v2,1
J,v3,2
I,v7,0
J,v5,4
J,v1,2
J,v6,5
J,v7,3
J,v4,0
J,v9,3
J,v10,0
J,v8,1
K,v3,2
K,v2,1
K,v4,0
K,v1,1
K,v6,0
K,v7,0
K,v8,12
K,v5,1
K,v10,3
L,v1,3
L,v2,3
K,v9,2
L,v4,3
L,v3,3
L,v6,10
L,v5,7
L,v9,1
L,v7,2
L,v10,2
M,v3,3
M,v1,2
M,v4,0
L,v8,7
M,v6,0
M,v5,0
M,v8,5
M,v2,0
M,v7,4
M,v10,0
N,v1,0
N,v3,2
M,v9,0
N,v6,0
N,v4,2
N,v5,0
N,v2,1
N,v7,1
N,v10,0
N,v9,0
O,v1,1
N,v8,1
O,v3,0
O,v2,0
O,v4,1
O,v5,4
O,v6,
