group,variable,value
A,v1,10
A,v3,10
A,v2,14
A,v5,7
A,v7,11
A,v6,9
A,v9,9
A,v10,5
A,v4,8
B,v2,5
B,v3,8
A,v8,5
B,v4,9
B,v5,5
B,v1,9
B,v7,3
B,v9,0
B,v10,5
B,v8,4
C,v2,3
B,v6,8
C,v3,2
C,v5,1
C,v1,8
C,v7,1
C,v6,0
C,v4,5
C,v10,1
C,v8,0
C,v9,0
D,v3,2
D,v4,0
D,v1,0
D,v5,1
D,v2,6
D,v8,1
D,v7,0
D,v10,0
E,v1,0
E,v2,0
D,v9,1
E,v3,0
E,v4,3
E,v6,4
E,v7,0
E,v5,3
E,v10,0
E,v9,0
F,v1,2
E,v8,0
F,v3,2
F,v4,4
F,v2,0
D,v6,0
F,v8,0
F,v7,1
F,v6,0
F,v10,0
F,v9,0
G,v2,0
G,v3,0
G,v1,0
F,v5,2
G,v6,1
G,v7,0
G,v5,0
G,v8,0
G,v10,0
H,v1,2
G,v4,1
H,v2,0
G,v9,1
H,v4,0
H,v6,0
H,v5,0
H,v8,0
H,v9,1
H,v10,0
I,v1,1
I,v2,2
H,v3,0
H,v7,2
I,v3,2
I,v4,1
I,v7,1
I,v6,1
I,v9,0
I,v5,1
I,v10,0
J,v3,0
I,v8,0
J,v4,0
J,v5,1
J,v6,0
J,v2,1
J,v8,0
J,v1,3
J,v10,0
J,v9,1
K,v1,0
K,v2,0
K,v3,0
K,v5,0
J,v7,0
K,v7,0
K,v8,0
K,v4,0
K,v9,1
K,v10,0
K,v6,1
L,v2,2
L,v1,0
L,v4,3
L,v3,0
L,v6,0
L,v5,1
L,v7,
