group,variable,value
A,v1,23
A,v2,30
A,v3,31
A,v4,16
A,v5,24
A,v6,28
A,v7,32
A,v8,28
A,v10,49
A,v9,30
B,v2,50
B,v3,65
B,v1,25
B,v7,21
B,v5,28
B,v4,36
B,v9,60
B,v10,38
B,v6,27
C,v2,38
C,v3,36
B,v8,24
C,v4,34
C,v5,39
C,v6,30
C,v8,38
C,v9,28
C,v10,42
D,v1,56
D,v2,52
C,v7,35
D,v3,37
D,v5,20
D,v6,30
C,v1,30
D,v4,66
D,v7,36
D,v10,35
E,v1,24
D,v9,39
E,v3,33
E,v2,23
E,v5,36
E,v6,26
D,v8,31
E,v4,35
E,v9,48
E,v10,38
E,v7,40
F,v1,30
F,v3,30
F,v2,26
E,v8,30
F,v7,34
F,v4,38
F,v8,22
F,v6,26
F,v10,20
F,v5,21
G,v1,14
F,v9,22
G,v3,32
G,v5,27
G,v6,27
G,v4,36
G,v7,42
G,v9,41
G,v10,28
G,v8,30
G,v2,28
H,v3,26
H,v4,18
H,v2,43
H,v5,49
H,v7,19
H,v8,22
H,v1,40
H,v10,28
I,v1,31
H,v9,30
I,v2,27
H,v6,25
I,v3,30
I,v5,16
I,v7,34
I,v8,41
I,v9,17
I,v6,31
I,v4,24
J,v1,29
I,v10,18
J,v4,29
J,v3,21
J,v6,21
J,v2,30
J,v5,17
J,v10,19
J,v7,37
K,v1,25
J,v9,24
K,v2,18
J,v8,20
K,v3,27
K,v4,21
K,v6,46
K,v7,17
K,v8,41
K,v5,22
K,v9,25
K,v10,24
L,v1,
