group,variable,value
A,v3,1
A,v5,0
A,v4,0
A,v7,0
A,v8,0
A,v6,3
A,v10,0
B,v1,1
B,v2,1
B,v3,0
A,v9,0
B,v4,1
A,v2,1
B,v6,2
B,v5,0
B,v9,0
B,v10,8
C,v1,5
B,v7,0
C,v2,2
C,v5,8
C,v4,0
C,v3,3
C,v7,8
C,v6,3
C,v9,0
C,v10,5
B,v8,0
C,v8,1
D,v1,4
D,v4,7
D,v6,3
D,v5,3
D,v2,6
D,v7,1
D,v3,9
D,v9,3
D,v10,0
E,v1,3
E,v3,1
E,v4,0
E,v2,3
E,v5,0
E,v7,0
E,v8,1
E,v9,1
E,v10,1
E,v6,1
F,v1,0
F,v3,0
F,v4,3
F,v2,0
F,v6,1
D,v8,1
F,v7,0
F,v5,2
F,v10,4
F,v9,1
G,v1,0
G,v3,0
G,v4,0
G,v2,0
G,v7,1
G,v9,2
G,v6,4
G,v8,0
G,v10,0
H,v1,1
H,v2,1
H,v3,1
H,v4,0
H,v5,0
G,v5,1
H,v7,0
H,v8,1
H,v6,0
H,v10,0
F,v8,1
H,v9,1
I,v3,4
I,v5,0
I,v2,0
I,v1,0
I,v6,1
I,v4,0
I,v9,4
I,v8,1
I,v7,0
I,v10,2
J,v2,1
J,v3,0
J,v5,0
J,v4,0
J,v8,0
J,v7,1
J,v6,0
J,v9,0
J,v1,2
K,v1,0
J,v10,0
K,v2,
