group,variable,value
A,v1,33
A,v3,58
A,v2,56
A,v4,40
A,v5,39
A,v6,30
A,v7,20
A,v10,31
B,v1,37
A,v9,25
B,v3,37
B,v4,43
B,v5,123
A,v8,32
B,v6,26
B,v8,41
B,v9,27
B,v10,38
B,v2,29
C,v1,28
C,v3,28
C,v4,32
C,v5,74
B,v7,32
C,v6,58
C,v7,41
C,v9,42
C,v10,27
C,v2,40
D,v1,28
D,v3,43
D,v4,25
C,v8,44
D,v5,41
D,v7,51
D,v8,43
D,v6,27
D,v10,29
D,v2,34
E,v1,42
E,v2,34
E,v3,29
E,v5,24
E,v6,25
D,v9,27
E,v7,61
E,v8,31
E,v10,54
F,v1,43
E,v9,32
F,v2,36
F,v5,38
F,v3,34
F,v4,28
E,v4,33
F,v8,25
F,v9,32
F,v10,42
G,v2,69
F,v7,32
G,v3,72
G,v1,70
G,v6,38
G,v4,28
G,v5,33
G,v8,20
G,v7,36
F,v6,30
G,v10,32
G,v9,30
H,v2,37
H,v3,31
H,v5,68
H,v4,39
H,v1,26
H,v6,34
H,v7,78
H,v10,35
H,v9,64
I,v3,63
I,v2,34
I,v4,26
I,v5,33
I,v1,24
I,v6,35
I,v8,32
I,v7,31
I,v9,33
I,v10,25
H,v8,42
J,v3,31
J,v1,66
J,v5,46
J,v4,32
J,v2,52
J,v8,40
J,v6,83
J,v9,34
J,v10,34
J,v7,29
K,v2,26
K,v3,41
K,v4,51
K,v1,32
K,v6,78
K,v7,45
K,v8,40
K,v9,33
K,v10,52
L,v1,51
L,v3,34
L,v2,34
L,v4,27
K,v5,41
L,v5,24
L,v6,27
L,v7,
