group,variable,value
A,v1,44
A,v4,63
A,v3,15
A,v2,35
A,v7,31
A,v8,30
A,v9,35
A,v10,72
A,v5,30
B,v1,25
B,v3,13
A,v6,51
B,v4,39
B,v2,32
B,v6,40
B,v8,24
B,v5,31
B,v10,33
C,v1,26
C,v2,22
B,v9,27
C,v4,73
C,v5,29
B,v7,34
C,v3,33
C,v6,17
C,v9,30
C,v10,35
D,v1,22
D,v2,55
C,v8,24
D,v3,46
D,v4,28
D,v5,25
D,v6,31
D,v8,23
D,v9,22
D,v10,27
C,v7,27
E,v1,22
E,v3,28
E,v4,35
E,v2,54
D,v7,29
E,v5,26
E,v6,30
E,v9,45
E,v10,32
F,v1,36
E,v8,26
F,v3,22
F,v4,27
F,v5,28
E,v7,22
F,v7,36
F,v8,58
F,v9,49
F,v10,29
F,v6,35
G,v1,47
G,v3,30
G,v4,23
F,v2,33
G,v5,25
G,v7,22
G,v8,38
G,v2,38
G,v10,54
H,v1,46
H,v2,35
G,v9,33
G,v6,40
H,v5,35
H,v6,16
H,v7,48
H,v3,44
H,v9,35
H,v10,35
H,v4,22
I,v1,34
I,v3,35
H,v8,30
I,v5,49
I,v6,38
I,v2,41
I,v4,26
I,v9,32
I,v7,34
I,v8,40
J,v1,22
I,v10,36
J,v4,31
J,v2,117
J,v5,33
J,v6,23
J,v3,29
J,v8,48
J,v7,34
J,v10,70
J,v9,25
K,v1,42
K,v4,56
K,v2,42
K,v3,57
K,v6,54
K,v5,26
K,v7,43
K,v9,25
K,v10,55
L,v1,53
L,v3,36
L,v2,50
L,v5,73
K,v8,99
L,v6,34
L,v4,39
L,v9,48
L,v8,26
L,v10,50
M,v2,24
M,v1,39
M,v3,67
L,v7,25
M,v4,18
M,v5,49
M,v6,36
M,v7,52
M,v8,64
M,v9,49
M,v10,
