group,variable,value
A,v1,21
A,v4,32
A,v2,19
A,v7,37
A,v5,28
A,v6,33
A,v8,27
A,v10,23
B,v1,22
B,v2,27
A,v9,30
A,v3,22
B,v4,30
B,v5,30
B,v7,24
B,v6,42
B,v9,34
B,v10,44
B,v8,30
B,v3,30
C,v2,39
C,v1,29
C,v5,39
C,v6,34
C,v7,28
C,v8,26
C,v4,49
C,v10,31
D,v1,28
C,v9,27
D,v2,26
D,v3,26
D,v4,19
D,v5,49
D,v6,36
D,v8,72
D,v9,36
D,v7,40
D,v10,20
E,v2,31
E,v3,21
E,v4,28
C,v3,24
E,v6,141
E,v5,24
E,v7,145
E,v9,42
E,v10,46
E,v1,41
F,v1,28
E,v8,37
F,v3,42
F,v5,47
F,v2,49
F,v6,28
F,v9,33
F,v8,50
F,v4,39
F,v7,26
F,v10,38
G,v3,34
G,v2,51
G,v1,23
G,v5,36
G,v4,40
G,v8,49
G,v9,58
G,v10,42
G,v6,35
H,v2,16
H,v3,32
H,v4,35
H,v1,16
H,v5,35
H,v6,27
H,v7,32
H,v10,17
H,v9,32
I,v1,42
H,v8,57
G,v7,54
I,v4,26
I,v5,26
I,v6,20
I,v3,26
I,v2,44
I,v8,47
I,v9,73
I,v10,28
J,v1,38
J,v2,127
I,v7,24
J,v5,52
J,v3,26
J,v7,44
J,v4,27
J,v9,76
J,v8,54
J,v10,30
K,v2,36
J,v6,51
K,v3,76
K,v4,41
K,v6,50
K,v7,55
K,v1,45
K,v8,37
K,v9,44
K,v5,35
L,v1,61
K,v10,21
L,v2,
