group,variable,value
A,v2,7
A,v6,8
A,v5,7
A,v7,3
A,v3,6
A,v4,1
A,v10,0
B,v1,2
B,v2,4
B,v3,0
A,v8,0
B,v5,3
B,v6,9
B,v4,2
B,v7,2
B,v9,2
B,v10,5
B,v8,5
C,v1,5
A,v9,1
C,v3,2
C,v4,1
C,v6,1
C,v7,1
C,v2,4
C,v8,1
C,v10,1
C,v5,1
C,v9,4
D,v3,0
D,v4,1
D,v1,1
D,v2,1
D,v7,0
D,v6,1
D,v5,1
D,v10,3
E,v1,0
E,v2,0
D,v8,0
E,v4,0
E,v3,0
E,v6,2
E,v7,0
E,v5,0
E,v10,0
E,v8,0
F,v1,1
F,v2,1
E,v9,2
F,v3,0
F,v5,0
F,v6,0
F,v4,0
F,v8,1
F,v9,3
F,v10,2
D,v9,1
G,v2,5
G,v3,1
F,v7,0
G,v4,0
G,v6,0
G,v8,0
G,v5,0
G,v7,0
G,v10,1
H,v1,2
G,v9,0
H,v2,1
H,v4,0
H,v5,0
G,v1,6
H,v6,0
H,v3,0
H,v8,1
H,v10,1
H,v7,2
I,v2,0
I,v3,0
I,v1,0
I,v4,0
H,v9,2
I,v7,2
I,v5,2
I,v8,0
J,v1,0
I,v10,0
I,v9,1
I,v6,0
J,v4,7
J,v3,1
J,v2,0
J,v6,5
J,v5,0
J,v9,0
J,v10,6
J,v7,3
J,v8,0
K,v1,1
K,v3,5
K,v4,1
K,v6,4
K,v5,1
K,v8,0
K,v2,0
K,v9,0
K,v10,0
K,v7,0
L,v3,0
L,v2,0
L,v1,5
L,v4,0
L,v5,3
L,v6,4
L,v7,
