group,variable,value
A,v1,51
A,v2,31
A,v3,40
A,v4,28
A,v7,34
A,v5,25
A,v9,40
A,v6,25
A,v10,23
B,v2,75
B,v3,52
A,v8,76
B,v4,56
B,v6,27
B,v7,38
B,v5,33
B,v8,21
B,v10,27
C,v2,77
C,v1,34
B,v1,28
C,v4,26
C,v5,30
C,v3,22
C,v6,56
B,v9,28
C,v9,33
C,v7,27
C,v10,55
D,v2,25
D,v3,29
C,v8,30
D,v4,16
D,v6,29
D,v1,64
D,v7,31
D,v9,26
D,v10,23
D,v8,24
E,v1,39
E,v2,22
E,v4,37
E,v5,46
E,v6,22
E,v3,72
D,v5,29
E,v9,27
E,v10,26
F,v1,29
E,v7,51
F,v2,33
F,v4,75
E,v8,28
F,v3,58
F,v6,35
F,v8,19
F,v7,25
F,v10,27
G,v1,21
G,v2,40
G,v3,40
F,v5,33
F,v9,40
G,v6,34
G,v7,18
G,v4,31
G,v5,44
G,v10,44
H,v1,41
H,v2,32
H,v3,21
G,v9,26
G,v8,31
H,v6,22
H,v7,31
H,v5,25
H,v9,34
H,v10,52
H,v8,36
I,v1,30
I,v2,23
I,v5,32
H,v4,17
I,v3,40
I,v7,24
I,v8,27
I,v4,36
I,v6,35
I,v9,39
J,v1,44
J,v2,43
I,v10,28
J,v5,31
J,v3,48
J,v6,32
J,v7,48
J,v4,35
J,v10,71
J,v8,31
K,v1,25
K,v3,30
J,v9,31
K,v5,54
K,v2,23
K,v4,34
K,v8,40
K,v7,27
K,v10,51
K,v6,26
K,v9,27
L,v1,33
L,v2,38
L,v4,20
L,v6,29
L,v3,23
L,v8,31
L,v9,34
L,v5,24
L,v10,18
M,v2,18
M,v3,24
M,v1,16
L,v7,26
M,v4,22
M,v5,21
M,v6,
