group,variable,value
A,v1,3
A,v2,1
A,v6,1
A,v3,3
A,v7,0
A,v4,3
A,v5,2
A,v8,1
A,v10,0
B,v2,0
A,v9,3
B,v1,0
B,v4,1
B,v7,1
B,v6,0
B,v8,0
B,v3,0
B,v10,1
C,v2,0
C,v3,0
B,v5,0
C,v1,0
C,v5,0
B,v9,1
C,v6,2
C,v8,6
C,v9,0
C,v10,3
D,v2,3
D,v1,1
C,v7,0
C,v4,1
D,v6,2
D,v5,0
D,v4,1
D,v3,1
D,v8,0
D,v10,0
E,v1,6
E,v2,1
D,v9,0
E,v4,0
E,v5,1
E,v3,0
D,v7,3
E,v9,0
E,v6,0
E,v10,0
F,v1,1
E,v7,2
F,v3,1
F,v2,0
F,v5,2
F,v6,0
E,v8,0
F,v4,0
F,v9,1
F,v10,0
F,v8,2
F,v7,0
G,v3,0
G,v4,1
G,v2,1
G,v5,0
G,v7,1
G,v1,0
G,v9,3
G,v10,2
G,v8,6
H,v1,4
H,v3,2
H,v4,6
G,v6,2
H,v2,5
H,v8,5
H,v7,1
H,v6,0
H,v10,1
I,v1,0
I,v2,2
H,v5,3
H,v9,1
I,v3,1
I,v5,0
I,v4,0
I,v8,0
I,v6,0
I,v7,0
I,v10,0
J,v1,0
J,v2,0
I,v9,0
J,v3,1
J,v4,2
J,v6,0
J,v8,1
J,v5,0
J,v10,1
J,v7,2
K,v2,0
K,v1,3
K,v3,1
K,v4,2
K,v5,5
J,v9,0
K,v8,3
K,v7,3
K,v10,0
L,v1,1
K,v9,2
K,v6,4
L,v3,3
L,v2,1
L,v5,1
L,v4,0
L,v6,1
L,v9,5
L,v7,0
L,v10,2
M,v1,0
L,v8,6
M,v3,2
M,v2,1
M,v5,0
M,v7,0
M,v4,3
M,v9,0
M,v8,0
N,v2,0
M,v10,0
N,v4,8
M,v6,1
N,v3,3
N,v1,1
N,v5,5
N,v9,5
N,v8,9
N,v6,4
N,v10,1
N,v7,9
O,v2,1
O,v4,3
O,v5,2
O,v1,3
O,v7,3
O,v3,1
O,v8,3
O,v10,0
O,v6,0
O,v9,1
P,v3,0
P,v2,0
P,v4,0
P,v6,1
P,v1,1
P,v8,0
P,v7,2
P,v10,0
P,v9,0
R,v1,0
R,v2,0
P,v5,0
R,v3,0
R,v5,0
R,v6,0
R,v8,3
R,v4,0
R,v7,4
R,v10,0
R,v9,1
undefined,v1,1
undefined,v2,0
undefined,v3,0
undefined,v6,1
undefined,v4,0
undefined,v7,2
undefined,v5,2
undefined,v8,0
undefined,v10,2
undefined,v1,3
undefined,v9,0
undefined,v2,3
undefined,v5,
undefined,v3,0
undefined,v4,0
