group,variable,value
A,v1,5
A,v2,4
A,v3,9
A,v6,3
A,v7,2
A,v4,6
A,v8,4
A,v10,5
B,v1,3
B,v2,1
A,v9,7
B,v3,2
B,v5,3
B,v6,2
B,v4,0
A,v5,2
B,v10,5
B,v7,1
C,v1,4
C,v2,6
C,v3,5
C,v4,5
C,v5,4
B,v9,3
B,v8,2
C,v8,0
C,v6,0
C,v10,1
C,v9,4
D,v3,0
D,v2,1
D,v4,0
D,v5,0
D,v1,3
C,v7,0
D,v7,1
D,v8,2
D,v10,4
D,v6,1
E,v2,3
E,v1,6
E,v3,0
E,v4,1
E,v5,0
E,v7,1
E,v8,1
D,v9,4
E,v10,0
E,v9,2
F,v2,0
F,v3,0
F,v1,0
F,v4,0
F,v6,0
F,v7,0
E,v6,2
F,v5,1
F,v10,1
F,v8,1
G,v2,1
G,v1,2
G,v4,0
F,v9,0
G,v5,0
G,v7,1
G,v8,0
G,v3,3
G,v6,0
G,v10,0
G,v9,0
H,v2,0
H,v4,0
H,v5,2
H,v3,1
H,v6,2
H,v8,1
H,v9,1
H,v10,4
H,v7,5
I,v2,1
I,v3,1
I,v1,1
H,v1,0
I,v5,0
I,v4,0
I,v8,0
I,v7,0
I,v10,0
I,v6,0
I,v9,0
J,v1,1
J,v3,4
J,v4,5
J,v6,4
J,v7,0
J,v5,0
J,v10,3
J,v2,6
J,v8,0
J,v9,0
K,v3,2
K,v2,0
K,v5,5
K,v4,2
K,v6,1
K,v7,3
K,v1,0
K,v8,0
K,v9,1
K,v10,
