group,variable,value
A,v1,6
A,v3,2
A,v2,3
A,v4,0
A,v7,0
A,v8,0
A,v9,0
A,v10,1
B,v1,1
A,v6,0
A,v5,0
B,v2,1
B,v5,0
B,v6,4
B,v7,5
B,v4,0
B,v3,2
B,v10,4
C,v1,4
B,v8,2
C,v2,5
C,v4,2
C,v6,3
B,v9,2
C,v5,1
C,v3,0
C,v7,3
C,v10,2
C,v8,4
D,v1,2
D,v3,1
D,v4,0
C,v9,2
D,v2,1
D,v6,3
D,v5,0
D,v9,2
D,v10,1
E,v1,2
D,v8,0
D,v7,2
E,v3,0
E,v5,0
E,v6,3
E,v2,1
E,v7,0
E,v9,3
E,v10,0
E,v4,4
F,v1,0
F,v3,0
F,v2,2
E,v8,1
F,v5,0
F,v6,3
F,v9,3
F,v8,2
F,v10,1
F,v7,2
G,v1,1
F,v4,2
G,v3,3
G,v4,1
G,v6,0
G,v7,1
G,v8,4
G,v5,0
G,v9,1
G,v10,1
H,v2,2
G,v2,1
H,v1,6
H,v6,4
H,v7,3
H,v3,1
H,v5,3
H,v9,1
H,v10,4
H,v8,5
I,v1,3
H,v4,4
I,v2,6
I,v3,0
I,v5,0
I,v4,0
I,v8,1
I,v7,0
I,v6,0
I,v10,2
J,v2,6
J,v1,3
J,v3,3
I,v9,1
J,v6,4
J,v4,1
J,v7,5
J,v8,2
J,v9,2
J,v5,2
J,v10,0
K,v3,0
K,v1,0
K,v2,0
K,v4,2
K,v5,1
K,v6,4
K,v8,0
K,v7,1
K,v9,0
K,v10,1
L,v3,2
L,v2,0
L,v1,2
L,v6,0
L,v5,0
L,v4,0
L,v7,0
L,v8,1
L,v9,
