group,variable,value
A,v1,0
A,v2,0
A,v5,0
A,v3,0
A,v4,0
A,v7,0
A,v9,0
A,v10,0
B,v1,0
A,v8,0
B,v3,0
B,v4,0
A,v6,0
B,v2,0
B,v7,0
B,v6,0
B,v9,0
B,v10,0
C,v1,0
B,v8,0
B,v5,0
C,v2,1
C,v5,4
C,v6,2
C,v7,3
C,v4,0
C,v3,0
C,v10,1
C,v9,0
D,v1,0
D,v2,1
D,v3,1
C,v8,1
D,v4,2
D,v6,1
D,v8,1
D,v5,2
D,v10,0
E,v1,0
D,v9,0
E,v4,3
E,v3,0
D,v7,1
E,v6,1
E,v2,0
E,v5,0
E,v9,0
E,v10,1
E,v7,0
F,v2,0
F,v3,0
E,v8,1
F,v5,0
F,v1,1
F,v4,3
F,v6,0
F,v9,0
F,v10,1
G,v1,1
F,v7,0
F,v8,1
G,v4,0
G,v5,0
G,v2,0
G,v6,0
G,v9,0
G,v3,1
G,v10,1
H,v1,0
H,v2,0
G,v8,0
H,v4,1
G,v7,0
H,v5,0
H,v6,1
H,v8,1
H,v7,2
H,v10,0
H,v9,0
H,v3,0
I,v1,1
I,v2,0
I,v4,0
I,v5,0
I,v3,0
I,v6,0
I,v7,1
I,v10,1
I,v8,0
J,v3,4
J,v2,4
J,v5,0
I,v9,0
J,v4,0
J,v6,0
J,v8,0
J,v1,0
J,v9,1
J,v10,0
J,v7,0
K,v2,0
K,v1,0
K,v5,0
K,v4,0
K,v8,0
K,v6,0
K,v7,0
K,v9,0
K,v10,0
K,v3,0
L,v1,1
L,v3,0
L,v2,0
L,v6,0
L,v5,0
L,v4,0
L,v7,1
L,v10,0
L,v8,0
L,v9,0
M,v2,0
M,v1,0
M,v3,1
M,v4,3
M,v5,8
M,v7,1
M,v8,6
M,v9,4
M,v10,0
M,v6,0
N,v2,1
N,v3,
N,v1,0
