group,variable,value
17
A,v5,51
A,v4,30
A,v6,33
A,v7,30
B,v1,29
A,v10,23
A,v8,40
A,v9,31
B,v5,34
B,v4,22
B,v2,24
B,v6,16
B,v8,40
B,v3,28
B,v10,28
C,v1,26
B,v7,32
B,v9,22
C,v2,22
C,v3,31
C,v4,53
C,v7,27
C,v5,42
C,v9,24
C,v6,46
C,v10,31
D,v2,25
D,v3,96
D,v1,36
D,v5,28
D,v4,36
D,v6,34
C,v8,23
D,v8,32
E,v1,33
D,v10,52
D,v9,26
E,v3,36
E,v5,39
D,v7,39
E,v2,27
E,v8,25
E,v7,28
E,v9,20
E,v10,32
F,v1,33
E,v4,52
F,v3,34
F,v4,27
F,v2,32
F,v5,21
F,v7,20
F,v8,30
F,v6,33
F,v10,38
F,v9,51
G,v2,32
G,v3,38
G,v4,25
E,v6,50
G,v6,26
G,v7,38
G,v5,26
G,v8,24
G,v10,57
H,v1,29
H,v2,27
H,v3,32
G,v9,36
H,v5,26
H,v4,24
H,v6,32
H,v8,18
H,v10,34
H,v7,27
G,v1,23
I,v2,33
H,v9,22
I,v3,23
I,v1,33
I,v6,39
I,v7,32
I,v4,40
I,v5,27
I,v10,21
J,v1,40
I,v8,37
I,v9,37
J,v4,32
J,v3,151
J,v2,50
J,v7,18
J,v5,23
J,v6,17
J,v9,22
J,v10,23
K,v2,26
J,v8,28
K,v3,32
K,v4,19
K,v7,46
K,v1,36
K,v5,22
K,v6,22
K,v8,24
K,v10,21
L,v1,26
K,v9,23
L,v2,17
L,v5,35
L,v4,35
L,v7,28
L,v6,28
L,v9,40
L,v3,50
L,v10,52
L,v8,38
M,v3,76
M,v1,40
M,v4,19
M,v5,41
M,v2,24
M,v7,37
M,v6,38
M,v9,21
M,v10,26
N,v1,29
M,v8,23
N,v2,38
N,v3,46
N,v4,
