group,variable,value
A,v2,21
A,v3,38
A,v1,49
A,v5,33
A,v7,46
A,v4,30
A,v6,28
A,v10,36
A,v9,29
B,v1,32
B,v3,29
B,v2,23
B,v5,37
B,v6,25
A,v8,40
B,v7,35
B,v8,24
B,v9,32
B,v10,27
C,v2,67
B,v4,80
C,v1,39
C,v5,22
C,v4,33
C,v6,39
C,v7,27
C,v9,36
C,v10,36
C,v3,25
C,v8,20
D,v2,26
D,v4,24
D,v1,76
D,v5,23
D,v7,46
D,v8,26
D,v3,59
D,v10,28
D,v6,24
E,v2,26
E,v1,37
E,v4,60
E,v3,24
D,v9,97
E,v7,22
E,v8,26
E,v10,30
E,v5,52
F,v1,35
F,v3,27
E,v6,39
F,v4,34
F,v5,49
E,v9,28
F,v2,38
F,v8,37
F,v9,50
F,v10,31
F,v7,40
F,v6,28
G,v3,26
G,v2,34
G,v5,23
G,v6,18
G,v4,23
G,v7,24
G,v9,22
G,v10,33
G,v8,31
G,v1,29
H,v3,34
H,v1,29
H,v5,45
H,v6,34
H,v2,36
H,v7,27
H,v9,36
I,v1,34
H,v10,28
H,v8,62
I,v2,46
I,v4,37
I,v3,41
I,v6,37
I,v7,56
H,v4,22
I,v8,24
I,v5,29
I,v9,26
J,v1,18
I,v10,23
J,v4,27
J,v2,23
J,v3,38
J,v6,51
J,v8,45
J,v5,16
J,v10,28
J,v9,30
K,v2,31
J,v7,30
K,v1,34
K,v4,27
K,v3,22
K,v5,26
K,v7,32
K,v9,25
K,v8,29
K,v10,23
L,v1,46
L,v3,64
K,v6,22
L,v2,47
L,v6,43
L,v5,7
L,v4,49
L,v7,134
L,v8,50
L,v10,24
M,v1,26
L,v9,37
M,v3,38
M,v2,31
M,v4,21
M,v6,16
M,v5,39
M,v9,35
M,v8,19
M,v10,21
M,v7,31
N,v2,52
N,v1,28
N,v3,29
N,v4,92
N,v5,
