group,variable,value
A,v1,33
A,v2,24
A,v3,37
A,v4,38
A,v6,23
A,v5,26
A,v7,45
A,v8,20
A,v10,22
B,v2,26
B,v3,33
B,v4,29
B,v5,23
A,v9,26
B,v7,33
B,v8,37
B,v1,33
B,v10,20
C,v1,28
C,v2,32
B,v6,21
C,v3,32
B,v9,25
C,v6,35
C,v5,26
C,v8,46
C,v9,30
C,v10,47
C,v4,22
D,v2,28
D,v3,33
C,v7,30
D,v5,30
D,v6,56
D,v4,22
D,v1,24
D,v7,16
D,v10,30
D,v9,23
E,v1,24
D,v8,33
E,v2,31
E,v5,35
E,v4,54
E,v7,50
E,v8,31
E,v3,49
E,v10,38
F,v1,31
F,v2,23
E,v9,40
F,v3,32
F,v5,25
F,v6,51
F,v4,26
E,v6,28
F,v9,29
F,v10,36
G,v2,25
F,v7,23
F,v8,24
G,v1,18
G,v5,62
G,v4,30
G,v3,42
G,v7,37
G,v9,26
G,v10,29
H,v1,28
G,v6,27
G,v8,58
H,v4,41
H,v5,24
H,v3,22
H,v2,46
H,v8,71
H,v9,26
I,v1,33
H,v10,29
I,v3,28
H,v7,34
I,v4,23
I,v5,35
I,v2,40
I,v6,36
I,v8,32
I,v9,34
I,v10,29
I,v7,34
J,v1,31
J,v2,32
H,v6,34
J,v5,36
J,v7,36
J,v4,34
J,v3,25
J,v6,28
J,v10,29
J,v9,34
K,v2,42
J,v8,48
K,v4,18
K,v3,53
K,v1,27
K,v5,30
K,v8,53
K,v6,40
K,v10,32
K,v9,60
K,v7,50
L,v2,41
L,v4,17
L,v5,37
L,v3,24
L,v6,42
L,v1,28
L,v9,27
L,v7,35
L,v10,29
L,v8,58
M,v2,26
M,v1,37
M,v3,
