group,variable,value
A,v1,44
A,v2,26
A,v3,36
A,v4,54
A,v5,38
A,v6,39
A,v7,30
A,v8,31
A,v9,51
B,v1,53
B,v2,54
B,v3,25
B,v4,30
B,v5,27
B,v6,27
B,v7,38
A,v10,22
B,v8,22
B,v9,40
B,v10,51
C,v2,31
C,v1,27
C,v3,30
C,v4,40
C,v5,76
C,v6,53
C,v7,42
C,v8,28
C,v9,33
C,v10,35
D,v1,24
D,v2,38
D,v3,19
D,v4,29
D,v5,36
D,v6,44
D,v7,49
D,v9,42
D,v8,21
D,v10,33
E,v1,33
E,v2,41
E,v3,28
E,v6,25
E,v5,35
E,v7,41
E,v8,39
E,v4,53
E,v9,25
F,v1,27
E,v10,26
F,v2,32
F,v5,21
F,v3,33
F,v6,31
F,v7,27
F,v8,26
F,v9,37
F,v10,25
G,v1,16
G,v2,22
G,v3,42
G,v4,24
G,v5,28
G,v6,28
G,v8,39
G,v7,22
G,v10,31
G,v9,21
H,v1,46
H,v2,34
H,v3,65
H,v4,34
H,v6,30
H,v5,23
H,v7,37
H,v8,32
H,v9,76
H,v10,22
I,v1,33
F,v4,33
I,v3,19
I,v4,26
I,v5,28
I,v2,32
I,v8,23
I,v6,27
I,v7,52
I,v9,30
I,v10,54
J,v2,28
J,v3,42
J,v1,38
J,v4,28
J,v5,12
J,v10,33
K,v1,38
J,v8,19
J,v7,24
J,v6,19
K,v5,32
K,v6,42
K,v7,38
K,v8,23
K,v9,40
J,v9,31
K,v10,38
K,v4,24
L,v1,
K,v2,18
K,v3,46
