group,variable,value
A,v3,35
A,v2,21
A,v1,83
A,v4,44
A,v6,32
A,v5,33
A,v8,28
A,v10,34
A,v9,37
A,v7,53
B,v1,41
B,v4,32
B,v5,51
B,v6,26
B,v3,43
B,v2,34
B,v9,36
B,v10,44
C,v1,49
B,v7,43
C,v3,30
B,v8,36
C,v4,25
C,v6,36
C,v7,36
C,v5,26
C,v2,45
C,v10,40
D,v1,29
D,v2,22
C,v8,23
D,v5,54
D,v4,17
D,v6,28
D,v3,39
D,v8,76
D,v9,34
D,v10,38
D,v7,31
E,v1,39
E,v3,45
C,v9,34
E,v5,28
E,v2,41
E,v4,25
E,v8,31
E,v6,60
E,v10,41
E,v7,30
F,v2,30
F,v3,33
E,v9,28
F,v4,38
F,v1,49
F,v7,49
F,v8,56
F,v5,25
F,v10,36
G,v1,27
F,v6,27
G,v3,27
G,v4,27
G,v5,31
G,v6,34
G,v7,49
G,v8,23
G,v2,34
G,v9,32
G,v10,36
H,v2,50
H,v3,39
F,v9,30
H,v4,23
H,v6,32
H,v7,65
H,v8,31
H,v1,31
H,v10,35
H,v5,34
I,v2,50
I,v3,36
H,v9,22
I,v5,80
I,v6,49
I,v1,37
I,v7,36
I,v9,48
I,v8,31
I,v4,22
J,v1,32
I,v10,150
J,v4,27
J,v2,32
J,v3,64
J,v7,114
J,v6,26
J,v10,52
J,v5,36
J,v9,48
K,v1,30
K,v3,23
K,v4,23
J,v8,26
K,v2,27
K,v5,24
K,v7,22
K,v8,26
K,v9,30
K,v10,16
L,v1,80
L,v2,45
K,v6,16
L,v5,40
L,v3,33
L,v7,31
L,v6,24
L,v4,30
L,v9,53
L,v10,27
M,v1,34
M,v2,28
M,v3,38
M,v4,38
L,v8,52
M,v7,32
M,v6,43
M,v8,30
M,v9,14
M,v10,40
N,v1,58
M,v5,49
N,v2,33
N,v4,
N,v3,29
