group,variable,value
A,v2,31
A,v3,29
A,v1,32
A,v4,18
A,v6,27
A,v8,29
A,v7,24
A,v10,43
B,v1,22
B,v2,29
A,v5,22
A,v9,26
B,v3,40
B,v4,42
B,v7,33
B,v8,32
B,v5,37
B,v10,22
B,v9,30
C,v2,36
C,v1,37
B,v6,23
C,v3,26
C,v4,25
C,v5,26
C,v7,51
C,v8,74
C,v10,22
D,v1,24
C,v6,60
C,v9,26
D,v2,37
D,v5,24
D,v4,38
D,v7,19
D,v8,23
D,v9,31
D,v10,32
D,v6,45
E,v1,27
E,v2,25
E,v4,29
E,v3,47
E,v6,33
E,v7,31
E,v8,29
E,v9,40
E,v10,33
D,v3,48
F,v2,25
F,v1,31
F,v4,19
E,v5,32
F,v6,24
F,v5,34
F,v8,26
F,v7,39
F,v10,30
F,v9,32
G,v2,26
G,v1,22
G,v4,44
F,v3,29
G,v6,31
G,v3,21
G,v5,80
G,v7,40
G,v10,19
H,v1,29
H,v2,39
G,v9,30
G,v8,38
H,v4,26
H,v7,31
H,v5,25
H,v6,43
H,v3,23
H,v10,28
I,v1,47
I,v3,37
H,v9,30
I,v4,38
H,v8,40
I,v5,27
I,v2,36
I,v7,20
I,v8,20
I,v6,33
I,v9,41
J,v1,28
I,v10,30
J,v4,40
J,v2,28
J,v3,36
J,v5,33
J,v7,26
J,v6,24
J,v10,28
J,v9,24
K,v2,29
K,v4,27
K,v1,47
J,v8,30
K,v5,29
K,v3,25
K,v6,28
K,v7,20
K,v8,38
K,v10,50
L,v2,27
L,v1,41
L,v3,44
L,v5,27
L,v4,37
L,v7,33
L,v6,47
L,v8,44
L,v9,32
K,v9,30
L,v10,24
M,v1,18
M,v4,45
M,v6,66
M,v5,21
M,v3,34
M,v2,31
M,v7,32
M,v8,39
M,v10,60
M,v9,28
N,v3,36
N,v5,32
N,v1,34
N,v2,30
N,v4,34
N,v7,3
N,v6,37
N,v8,36
N,v9,25
N,v10,
