group,variable,value
A,v1,1
A,v2,4
A,v5,1
A,v6,0
A,v7,1
A,v8,3
A,v9,1
A,v10,0
A,v4,0
A,v3,0
B,v1,0
B,v2,0
B,v5,1
B,v4,0
B,v7,3
B,v8,1
B,v6,1
B,v10,4
B,v9,2
C,v2,9
C,v3,3
C,v4,5
C,v1,4
C,v5,0
C,v6,1
C,v8,1
C,v9,1
C,v10,1
D,v1,3
B,v3,2
D,v2,0
D,v4,1
D,v5,1
C,v7,0
D,v3,0
D,v7,1
D,v9,1
D,v10,0
D,v8,3
E,v1,4
E,v2,3
E,v4,2
E,v5,1
E,v6,2
E,v3,0
E,v8,2
E,v9,1
E,v10,1
E,v7,0
F,v2,0
F,v3,2
F,v1,0
F,v4,0
D,v6,2
F,v7,0
F,v8,0
F,v5,1
F,v10,0
F,v6,0
F,v9,0
G,v2,2
G,v5,0
G,v4,2
G,v3,0
G,v7,4
G,v1,1
G,v6,0
G,v10,0
G,v8,0
H,v1,0
H,v3,1
H,v4,2
G,v9,0
H,v5,0
H,v7,1
H,v8,1
H,v2,0
H,v9,3
H,v10,1
I,v1,0
I,v3,0
I,v4,0
I,v2,1
I,v5,0
I,v7,0
H,v6,0
I,v6,0
I,v8,1
I,v10,0
J,v2,0
I,v9,0
J,v4,0
J,v1,0
J,v3,0
J,v7,0
J,v8,1
J,v9,5
J,v10,6
K,v1,4
J,v6,3
K,v2,1
K,v4,1
J,v5,5
K,v5,3
K,v7,6
K,v6,3
K,v10,3
K,v8,4
K,v9,4
L,v1,4
K,v3,3
L,v2,2
L,v3,7
L,v5,
L,v4,1
