group,variable,value
A,v2,36
A,v4,27
A,v6,52
A,v8,56
A,v5,56
A,v9,35
A,v10,44
B,v2,42
B,v3,162
B,v4,56
B,v1,54
B,v6,38
B,v5,29
A,v7,55
B,v9,44
B,v10,40
C,v1,38
C,v2,78
C,v3,31
B,v8,40
C,v4,30
C,v6,39
C,v5,48
B,v7,33
C,v9,43
C,v10,76
C,v8,52
D,v1,53
D,v3,29
D,v4,28
D,v5,22
C,v7,55
D,v6,28
D,v8,41
D,v9,87
D,v10,35
E,v1,53
D,v2,30
E,v3,36
E,v4,40
E,v2,39
E,v5,32
D,v7,22
E,v9,26
E,v8,28
F,v1,28
E,v10,30
E,v6,51
F,v2,28
F,v4,33
F,v5,32
F,v3,17
F,v6,37
F,v8,48
F,v9,125
F,v7,34
F,v10,33
G,v1,23
G,v3,29
G,v4,31
G,v2,38
E,v7,28
G,v7,22
G,v8,38
G,v5,23
H,v1,30
G,v9,20
G,v10,19
H,v3,28
H,v4,42
H,v2,39
G,v6,20
H,v7,17
H,v5,34
H,v6,36
H,v10,31
I,v1,64
I,v2,35
H,v8,29
H,v9,51
I,v5,37
I,v4,51
I,v7,37
I,v6,30
I,v10,30
I,v3,42
I,v8,32
J,v1,40
J,v3,37
I,v9,27
J,v5,20
J,v4,34
J,v2,55
J,v8,31
J,v9,22
J,v10,20
K,v1,18
J,v6,26
J,v7,26
K,v3,21
K,v2,43
K,v4,40
K,v6,32
K,v5,21
K,v7,27
K,v10,
K,v9,31
K,v8,43
