group,variable,value
A,v1,24
A,v2,145
A,v3,45
A,v5,26
A,v4,27
A,v7,33
A,v6,30
A,v10,36
A,v8,28
B,v2,31
B,v3,25
B,v1,19
B,v5,90
B,v6,24
B,v4,26
B,v8,32
B,v9,61
B,v10,22
A,v9,54
C,v1,21
C,v3,32
C,v2,30
C,v6,58
C,v5,33
C,v4,20
B,v7,31
C,v9,40
C,v10,35
D,v1,34
C,v8,27
D,v2,39
D,v4,50
D,v6,27
C,v7,26
D,v5,28
D,v7,29
D,v9,32
D,v10,38
E,v1,26
E,v2,27
D,v8,53
D,v3,25
E,v3,23
E,v4,29
E,v7,25
E,v5,20
E,v8,25
E,v10,28
F,v1,56
F,v2,41
F,v3,38
E,v9,30
F,v4,16
E,v6,23
F,v6,43
F,v7,22
F,v9,33
F,v10,20
G,v1,21
F,v8,21
F,v5,29
G,v2,41
G,v3,42
G,v5,21
G,v7,20
G,v6,44
G,v9,21
G,v10,36
H,v1,19
H,v3,49
G,v8,34
H,v4,39
G,v4,44
H,v2,22
H,v7,27
H,v5,28
H,v6,37
H,v10,35
H,v9,64
I,v2,31
I,v3,26
I,v1,28
H,v8,29
I,v4,33
I,v6,30
I,v5,27
I,v7,36
I,v9,35
I,v10,37
J,v2,33
J,v1,53
I,v8,20
J,v3,25
J,v5,30
J,v4,53
J,v8,29
J,v7,23
J,v9,23
J,v10,39
J,v6,33
K,v2,38
K,v3,27
K,v4,42
K,v5,44
K,v6,24
K,v1,23
K,v8,25
K,v10,22
K,v7,18
L,v1,43
L,v3,38
L,v4,41
L,v5,24
L,v2,29
L,v7,57
K,v9,29
L,v6,37
L,v10,32
L,v8,36
L,v9,26
M,v2,47
M,v3,31
M,v4,45
M,v1,51
M,v6,32
M,v8,37
M,v5,42
M,v10,26
M,v9,20
M,v7,28
N,v1,20
N,v3,28
N,v5,24
N,v4,35
N,v6,27
N,v9,36
N,v7,29
N,v10,74
N,v2,36
O,v3,25
N,v8,26
O,v2,27
O,v1,21
O,v4,67
O,v5,36
O,v6,
