group,variable,value
A,v3,1
A,v2,4
A,v6,0
A,v4,2
A,v8,1
A,v5,2
A,v10,0
B,v1,0
A,v7,7
A,v9,6
B,v3,2
B,v2,1
B,v5,0
B,v7,0
B,v8,0
B,v6,1
B,v10,4
C,v1,6
B,v4,0
B,v9,3
C,v4,1
C,v3,1
C,v5,3
C,v6,1
C,v8,0
C,v10,0
C,v9,1
D,v1,1
C,v7,0
D,v2,0
D,v4,0
D,v3,0
C,v2,2
D,v7,0
D,v8,3
D,v10,4
D,v5,2
D,v6,1
D,v9,7
E,v2,0
E,v4,1
E,v5,1
E,v1,5
E,v3,0
E,v8,1
E,v6,1
E,v10,0
F,v1,1
F,v4,2
E,v9,1
E,v7,0
F,v5,6
F,v2,0
F,v3,1
F,v8,0
F,v9,2
F,v10,1
G,v1,0
G,v2,1
F,v6,2
F,v7,2
G,v5,1
G,v6,4
G,v3,0
G,v4,1
G,v9,3
G,v10,0
H,v1,4
G,v8,0
G,v7,2
H,v3,
H,v2,1
