group,variable,value
A,v1,36
A,v3,36
A,v4,26
A,v6,160
A,v7,49
A,v8,35
A,v2,19
A,v10,25
A,v9,34
B,v1,32
B,v2,31
B,v4,21
A,v5,33
B,v3,48
B,v5,23
B,v7,38
B,v9,36
B,v10,40
B,v8,38
C,v1,29
C,v2,43
C,v4,31
C,v3,35
B,v6,77
C,v6,48
C,v8,30
C,v9,28
C,v10,36
D,v1,42
D,v2,36
C,v5,31
D,v3,33
D,v5,34
D,v6,26
D,v7,32
C,v7,31
D,v9,29
D,v10,41
D,v8,28
E,v2,29
E,v3,26
D,v4,36
E,v5,33
E,v4,35
E,v6,29
E,v8,26
E,v1,38
E,v10,65
F,v1,18
E,v9,38
F,v3,31
F,v4,42
F,v5,144
F,v2,28
F,v7,30
F,v8,36
F,v6,43
F,v10,54
G,v1,25
G,v2,25
E,v7,25
F,v9,21
G,v4,28
G,v5,40
G,v7,29
G,v8,20
G,v9,36
G,v10,29
G,v6,40
H,v1,43
H,v4,28
H,v3,31
H,v2,48
H,v5,25
H,v7,28
H,v8,26
H,v6,30
H,v10,39
H,v9,41
I,v2,23
I,v1,28
I,v4,20
I,v5,27
G,v3,25
I,v6,34
I,v8,33
I,v9,25
I,v10,36
I,v3,35
I,v7,24
J,v3,36
J,v1,26
J,v5,30
J,v4,28
J,v7,38
J,v8,40
J,v2,24
J,v10,23
J,v6,55
K,v1,70
K,v2,36
K,v4,39
K,v5,26
J,v9,50
K,v6,26
K,v8,22
K,v3,19
K,v9,43
K,v10,40
L,v2,52
L,v3,33
K,v7,23
L,v1,35
L,v4,40
L,v7,45
L,v5,21
L,v10,38
L,v6,29
L,v8,30
L,v9,31
M,v1,35
M,v3,50
M,v2,47
M,v4,31
M,v5,43
M,v7,32
M,v6,18
M,v9,38
M,v10,
M,v8,33
