group,variable,value
A,v1,2
A,v2,3
A,v4,1
A,v5,1
A,v3,2
A,v6,0
A,v7,0
A,v10,0
B,v1,0
A,v8,1
B,v3,0
B,v4,2
A,v9,0
B,v2,0
B,v5,2
B,v6,0
B,v8,1
B,v10,0
B,v7,0
C,v1,0
C,v3,0
C,v4,1
C,v5,3
B,v9,0
C,v6,0
C,v9,3
C,v8,3
C,v10,1
C,v7,0
D,v1,2
D,v3,2
D,v4,3
D,v2,2
C,v2,3
D,v7,3
D,v8,2
D,v5,2
D,v10,2
D,v9,0
E,v2,1
E,v1,1
E,v3,1
E,v5,4
E,v6,0
E,v4,1
E,v7,1
D,v6,3
E,v10,0
E,v8,4
F,v2,0
F,v3,0
F,v4,0
E,v9,1
F,v6,4
F,v1,1
F,v7,5
F,v9,1
F,v10,0
F,v8,5
G,v2,1
G,v4,0
G,v3,2
G,v5,2
F,v5,0
G,v7,0
G,v8,0
G,v6,0
G,v10,2
H,v1,2
G,v1,1
H,v2,0
H,v4,1
H,v5,3
H,v3,1
H,v6,0
H,v8,2
H,v10,2
G,v9,0
H,v7,1
I,v2,4
I,v1,2
H,v9,1
I,v3,7
I,v5,3
I,v4,5
I,v8,1
I,v6,2
I,v10,5
I,v9,1
J,v2,1
I,v7,4
J,v3,2
J,v1,1
J,v5,6
J,v7,1
J,v6,6
J,v10,4
J,v4,4
J,v8,0
K,v1,0
K,v2,1
K,v5,1
K,v3,0
J,v9,3
K,v6,3
K,v4,3
K,v9,3
K,v10,5
K,v8,5
L,v2,3
L,v4,3
L,v1,3
K,v7,4
L,v6,2
L,v3,4
L,v5,0
L,v9,1
L,v10,1
L,v8,0
L,v7,3
M,v1,2
M,v2,
