group,variable,value
A,v1,43
A,v4,30
A,v5,21
A,v2,23
A,v7,30
A,v8,31
A,v9,21
A,v3,22
A,v10,31
B,v2,31
B,v4,22
B,v1,51
B,v3,26
B,v6,50
B,v5,28
B,v7,28
B,v10,39
B,v9,26
C,v2,29
A,v6,30
C,v1,42
C,v4,79
C,v3,38
C,v6,20
C,v5,22
C,v7,40
C,v9,20
C,v8,35
B,v8,37
D,v2,18
C,v10,35
D,v3,38
D,v1,18
D,v5,36
D,v7,35
D,v8,24
D,v9,24
D,v10,29
E,v1,33
E,v3,29
E,v2,26
E,v4,25
E,v5,24
D,v6,32
E,v6,18
E,v7,65
E,v8,15
E,v10,39
E,v9,30
F,v1,29
F,v3,25
F,v4,26
F,v5,30
F,v2,23
F,v7,28
F,v6,27
F,v8,39
F,v10,35
G,v1,41
G,v2,29
F,v9,24
G,v5,36
D,v4,28
G,v3,26
G,v6,26
G,v7,20
G,v9,19
G,v8,19
G,v10,33
H,v2,27
H,v4,23
H,v1,18
H,v3,26
H,v6,22
G,v4,23
H,v7,20
H,v10,43
H,v9,56
I,v1,29
H,v8,38
H,v5,23
I,v3,48
I,v2,52
I,v4,25
I,v8,19
I,v7,24
I,v9,28
I,v6,24
J,v1,26
I,v10,16
I,v5,26
J,v3,20
J,v5,25
J,v2,46
J,v4,24
J,v8,27
J,v9,19
J,v6,23
J,v10,29
K,v1,51
K,v2,22
K,v4,33
K,v3,26
K,v6,29
K,v5,22
K,v7,28
K,v9,22
K,v8,20
K,v10,49
J,v7,40
L,v1,38
L,v3,29
L,v2,76
L,v6,31
L,v4,37
L,v5,24
L,v7,31
L,v8,
