group,variable,value
A,v2,0
A,v4,0
A,v3,1
A,v1,1
A,v6,5
A,v7,2
A,v5,0
A,v9,0
A,v10,3
B,v2,2
B,v3,1
B,v4,0
B,v1,0
B,v6,0
B,v7,1
B,v9,3
B,v5,0
B,v10,1
C,v1,0
B,v8,0
C,v3,1
A,v8,0
C,v2,1
C,v6,1
C,v4,0
C,v8,2
C,v9,0
C,v10,4
C,v5,1
C,v7,0
D,v2,2
D,v4,3
D,v1,2
D,v6,1
D,v5,0
D,v8,0
D,v7,0
D,v10,3
E,v1,0
D,v9,3
E,v3,4
E,v4,1
E,v2,2
D,v3,3
E,v7,0
E,v8,2
E,v9,1
E,v10,1
F,v1,0
F,v2,0
F,v3,1
E,v5,2
F,v5,0
F,v6,2
F,v7,2
F,v4,1
F,v9,1
F,v10,1
F,v8,1
G,v1,0
G,v3,2
E,v6,3
G,v5,0
G,v6,0
G,v4,3
G,v2,1
G,v9,3
H,v1,2
G,v10,1
G,v8,2
H,v3,0
H,v4,0
H,v5,0
H,v2,5
G,v7,0
H,v7,0
H,v9,0
I,v1,0
H,v10,0
H,v8,0
H,v6,1
I,v2,0
I,v3,0
I,v5,0
I,v6,0
I,v4,0
I,v9,0
I,v8,1
I,v10,0
J,v1,0
I,v7,0
J,v2,0
J,v5,0
J,v3,0
J,v6,0
J,v8,0
J,v4,1
J,v10,1
K,v2,1
J,v9,0
K,v1,1
K,v3,0
K,v5,0
J,v7,0
K,v6,1
K,v4,0
K,v9,4
K,v8,0
K,v10,2
K,v7,0
L,v3,0
L,v2,0
L,v4,0
L,v5,0
L,v1,0
L,v6,8
L,v9,2
L,v10,0
L,v7,3
L,v8,4
M,v3,
M,v2,0
M,v1,1
