group,variable,value
A,v3,157
A,v2,26
A,v1,44
A,v4,23
A,v5,22
A,v6,76
A,v7,29
A,v9,31
A,v10,29
B,v2,64
B,v1,29
B,v4,32
B,v5,40
B,v6,26
B,v7,17
A,v8,66
B,v3,56
B,v10,25
B,v8,23
C,v1,46
B,v9,32
C,v4,31
C,v2,25
C,v5,39
C,v7,26
C,v8,23
C,v3,42
C,v10,34
D,v1,20
C,v6,29
D,v2,26
D,v3,46
D,v5,34
D,v6,30
C,v9,21
D,v4,24
D,v10,53
D,v7,23
D,v8,21
E,v2,86
D,v9,25
E,v1,40
E,v3,34
E,v6,27
E,v7,57
E,v5,31
E,v4,33
E,v10,23
F,v1,26
F,v2,28
E,v9,28
F,v3,30
F,v4,28
F,v7,28
F,v6,38
F,v5,26
F,v8,33
F,v10,25
G,v1,28
E,v8,31
G,v2,41
G,v4,40
G,v5,51
G,v3,21
G,v6,0
F,v9,27
G,v7,44
G,v10,40
H,v1,54
G,v8,27
H,v2,46
H,v4,44
G,v9,30
H,v6,29
H,v5,40
H,v7,42
H,v8,44
H,v10,26
I,v1,42
H,v9,41
H,v3,25
I,v5,47
I,v3,78
I,v6,26
I,v4,28
I,v2,23
I,v7,51
I,v8,50
I,v9,63
J,v1,32
I,v10,35
J,v4,35
J,v2,37
J,v3,42
J,v5,31
J,v8,24
J,v10,35
J,v7,20
K,v1,37
J,v9,34
K,v3,50
K,v2,44
K,v5,47
J,v6,30
K,v7,32
K,v8,30
K,v6,33
K,v10,28
K,v4,37
L,v2,44
L,v3,36
K,v9,27
L,v4,43
L,v5,55
L,v7,37
L,v1,37
L,v6,34
L,v8,30
L,v10,
L,v9,29
