group,variable,value
A,v1,50
A,v3,34
A,v2,35
A,v5,40
A,v6,29
A,v7,56
A,v9,55
A,v10,39
A,v4,47
A,v8,57
B,v2,33
B,v3,40
B,v6,24
B,v5,56
B,v1,28
B,v4,32
B,v10,37
B,v8,32
B,v9,77
C,v3,32
C,v2,32
B,v7,73
C,v4,28
C,v6,52
C,v7,56
C,v8,47
C,v1,31
C,v10,24
C,v5,27
D,v2,26
C,v9,31
D,v3,26
D,v5,85
D,v6,26
D,v1,36
D,v4,17
D,v9,28
D,v8,36
D,v10,21
D,v7,23
E,v1,26
E,v4,30
E,v2,57
E,v5,57
E,v3,31
E,v6,30
E,v8,21
E,v10,37
E,v9,53
F,v1,43
E,v7,71
F,v4,35
F,v3,34
F,v6,86
F,v2,29
F,v7,18
F,v9,23
F,v10,50
F,v8,19
F,v5,70
G,v3,43
G,v4,48
G,v1,29
G,v5,43
G,v2,34
G,v8,43
G,v9,31
G,v10,32
G,v6,35
H,v1,50
H,v2,27
G,v7,51
H,v5,36
H,v7,38
H,v3,32
H,v4,25
H,v9,27
H,v10,47
H,v8,82
H,v6,27
I,v3,21
I,v4,26
I,v2,18
I,v1,22
I,v5,28
I,v6,27
I,v9,21
I,v8,33
I,v7,48
J,v1,32
I,v10,38
J,v4,34
J,v5,71
J,v3,49
J,v7,46
J,v9,32
J,v2,67
J,v8,38
J,v10,32
K,v1,29
J,v6,40
K,v4,18
K,v3,40
K,v2,32
K,v5,25
K,v7,41
K,v6,45
K,v10,21
K,v9,46
L,v2,31
L,v1,23
K,v8,51
L,v3,23
L,v4,35
L,v6,
L,v5,37
