group,variable,value
A,v1,1
A,v3,3
A,v2,4
A,v4,2
A,v6,1
A,v5,1
A,v7,0
A,v10,0
A,v9,3
B,v1,1
B,v3,5
B,v2,3
B,v5,2
B,v8,1
B,v4,5
A,v8,0
B,v7,1
B,v10,2
B,v9,1
B,v6,2
C,v2,2
C,v4,1
C,v1,2
C,v6,4
C,v5,0
C,v8,0
C,v9,0
C,v10,2
C,v7,2
D,v2,2
D,v3,3
D,v1,0
D,v4,1
D,v5,1
D,v6,3
C,v3,0
D,v9,1
D,v7,0
D,v10,0
E,v2,4
E,v3,3
D,v8,1
E,v4,3
E,v6,0
E,v5,2
E,v1,5
E,v8,2
E,v10,0
E,v9,0
F,v2,1
F,v3,2
F,v1,1
F,v4,0
F,v6,2
F,v7,0
F,v5,0
F,v9,0
F,v10,2
G,v1,1
F,v8,0
G,v3,1
G,v2,0
G,v5,2
G,v6,0
E,v7,0
G,v7,3
G,v9,2
G,v10,3
H,v1,3
G,v8,6
G,v4,1
H,v2,2
H,v4,1
H,v6,3
H,v7,3
H,v5,2
H,v10,6
H,v3,5
H,v8,4
I,v2,2
I,v1,1
I,v3,2
H,v9,2
I,v5,3
I,v4,0
I,v8,2
I,v6,0
I,v10,1
I,v7,2
I,v9,0
J,v3,3
J,v1,0
J,v2,1
J,v5,0
J,v4,1
J,v8,0
J,v6,2
J,v10,1
J,v7,1
K,v1,4
J,v9,2
K,v3,2
K,v2,0
K,v5,0
K,v6,1
K,v4,1
K,v7,2
L,v1,0
K,v8,0
K,v10,0
K,v9,0
L,v4,2
L,v3,1
L,v2,2
L,v7,1
L,v5,0
L,v8,0
L,v9,0
L,v10,0
L,v6,4
M,v1,2
M,v2,2
M,v3,0
M,v6,1
M,v5,0
M,v7,0
M,v4,1
M,v9,1
N,v1,1
M,v10,0
N,v2,0
M,v8,2
N,v3,2
N,v4,
