group,variable,value
A,v1,1
A,v3,1
A,v2,1
A,v5,0
A,v7,3
A,v6,1
A,v8,2
B,v1,7
A,v10,1
A,v9,2
B,v3,7
A,v4,2
B,v5,16
B,v7,3
B,v6,6
B,v2,3
B,v4,3
B,v10,0
C,v1,0
B,v9,0
B,v8,1
C,v3,6
C,v4,8
C,v6,1
C,v7,1
C,v8,1
C,v9,1
C,v2,0
C,v10,4
D,v2,0
C,v5,6
D,v3,1
D,v1,4
D,v4,0
D,v7,7
D,v5,3
D,v8,1
D,v6,3
D,v10,4
E,v2,3
E,v1,5
E,v5,1
E,v3,0
D,v9,4
E,v6,0
E,v7,0
E,v9,1
E,v10,0
E,v4,4
F,v1,1
E,v8,0
F,v4,1
F,v3,0
F,v6,1
F,v7,1
F,v2,2
F,v5,3
F,v8,3
F,v10,0
G,v2,4
G,v1,1
F,v9,0
G,v7,0
G,v6,1
G,v5,1
G,v4,0
G,v8,0
G,v10,1
H,v1,0
G,v3,1
G,v9,2
H,v4,0
H,v2,0
H,v3,0
H,v7,0
H,v8,0
H,v10,1
H,v9,0
I,v1,2
H,v5,1
I,v4,1
H,v6,1
I,v2,1
I,v5,3
I,v3,1
I,v6,3
I,v7,3
I,v9,0
I,v10,1
J,v2,7
I,v8,3
J,v1,5
J,v3,4
J,v4,4
J,v5,5
J,v7,3
J,v6,2
J,v9,0
J,v10,1
K,v1,4
K,v2,7
K,v3,3
K,v4,6
K,v5,3
K,v6,6
K,v8,1
J,v8,3
K,v10,0
K,v9,1
K,v7,0
L,v3,4
L,v1,0
L,v2,1
L,v6,0
L,v4,0
L,v5,1
L,v8,0
L,v10,0
L,v7,1
M,v1,2
L,v9,0
M,v2,0
M,v5,0
M,v6,1
M,v3,0
M,v4,2
M,v9,0
M,v7,1
N,v1,0
N,v2,1
M,v8,2
M,v10,1
N,v3,0
N,v5,
N,v4,3
