group,variable,value
A,v1,50
A,v2,27
A,v5,42
A,v3,36
A,v7,32
A,v8,30
A,v9,26
A,v10,18
B,v1,40
A,v4,38
B,v3,22
B,v4,42
B,v5,35
B,v6,33
B,v7,50
B,v9,28
B,v8,25
B,v2,23
B,v10,26
C,v1,50
C,v2,30
A,v6,25
C,v5,34
C,v4,27
C,v7,28
C,v6,27
C,v9,30
C,v10,26
C,v3,78
D,v1,19
D,v2,43
C,v8,31
D,v5,50
D,v6,31
D,v3,40
D,v9,32
D,v8,152
D,v10,31
E,v1,23
D,v4,25
D,v7,20
E,v2,20
E,v3,28
E,v5,45
E,v7,21
E,v8,25
E,v6,24
E,v10,23
E,v4,96
E,v9,45
F,v3,37
F,v4,25
F,v5,27
F,v6,42
F,v1,44
F,v2,40
F,v9,25
F,v10,73
G,v1,33
F,v7,38
G,v3,52
G,v4,23
G,v2,27
G,v6,50
G,v7,49
G,v8,49
G,v9,34
G,v10,29
G,v5,38
H,v1,22
H,v3,22
H,v4,35
H,v5,27
H,v2,22
H,v7,85
H,v8,40
H,v9,30
H,v10,27
H,v6,47
I,v2,62
I,v4,30
I,v3,25
F,v8,34
I,v5,27
I,v6,27
I,v7,39
I,v9,29
I,v10,33
J,v1,42
I,v8,38
J,v2,80
I,v1,41
J,v4,26
J,v6,25
J,v7,42
J,v3,46
J,v5,34
J,v10,28
J,v9,43
K,v2,32
J,v8,30
K,v1,22
K,v4,28
K,v3,37
K,v6,39
K,v7,40
K,v5,26
K,v8,34
K,v9,32
K,v10,36
L,v1,
