group,variable,value
A,v1,0
A,v2,0
A,v4,0
A,v6,0
A,v5,0
A,v7,2
A,v9,1
B,v1,1
A,v10,0
A,v3,0
B,v3,5
B,v2,3
A,v8,1
B,v5,3
B,v7,12
B,v8,11
B,v10,3
B,v9,10
C,v1,3
B,v6,8
C,v3,3
C,v4,3
C,v5,3
C,v2,2
B,v4,4
C,v8,0
C,v10,2
D,v1,1
C,v6,5
C,v7,1
D,v4,0
D,v3,1
D,v5,0
D,v2,1
C,v9,2
D,v7,6
D,v6,8
D,v10,5
E,v1,0
E,v2,6
E,v4,5
D,v8,1
E,v6,4
E,v5,0
E,v3,3
D,v9,1
E,v10,3
E,v9,3
E,v7,1
F,v1,1
F,v3,1
F,v4,1
E,v8,3
F,v5,4
F,v6,0
F,v8,1
F,v7,1
F,v10,2
F,v9,2
G,v2,1
G,v1,1
G,v6,1
G,v5,0
G,v3,1
G,v4,0
F,v2,4
G,v9,1
G,v10,0
H,v1,0
H,v2,0
G,v7,1
H,v3,2
H,v4,1
H,v6,0
H,v7,0
H,v5,2
H,v9,2
H,v10,1
I,v1,2
G,v8,0
H,v8,0
I,v3,1
I,v6,0
I,v4,1
I,v7,0
I,v5,2
I,v2,0
I,v10,2
J,v1,0
I,v9,1
J,v3,0
I,v8,0
J,v5,0
J,v4,1
J,v2,1
J,v6,0
J,v8,0
J,v7,0
J,v10,1
K,v1,0
K,v2,0
K,v4,4
K,v5,2
K,v3,2
K,v7,2
K,v6,1
K,v8,1
K,v10,1
L,v1,0
J,v9,8
L,v2,1
L,v4,0
K,v9,0
L,v5,1
L,v3,0
L,v6,1
L,v7,0
L,v8,
