group,variable,value
A,v1,1
A,v3,0
A,v6,0
A,v4,0
A,v5,0
A,v8,0
A,v10,0
B,v1,0
B,v2,0
A,v9,2
A,v7,0
B,v5,0
B,v6,0
B,v7,1
B,v4,0
B,v3,0
B,v10,1
C,v1,0
B,v9,1
B,v8,1
C,v2,0
C,v4,0
C,v3,1
C,v7,1
C,v6,0
C,v9,1
C,v10,1
C,v8,2
D,v1,3
D,v3,0
D,v2,0
D,v5,1
D,v4,0
C,v5,2
D,v6,1
D,v8,1
D,v10,3
E,v1,1
D,v9,2
E,v3,0
E,v4,1
D,v7,1
E,v5,2
E,v7,0
E,v6,0
E,v9,1
E,v10,1
E,v8,0
F,v2,1
F,v3,0
E,v2,4
F,v5,0
F,v1,0
F,v6,2
F,v8,5
F,v7,2
F,v10,5
G,v1,3
F,v9,6
G,v2,4
G,v3,0
G,v5,0
G,v6,1
G,v7,0
G,v4,2
G,v8,1
G,v10,1
H,v1,0
G,v9,0
H,v3,0
H,v4,2
H,v2,0
H,v5,0
H,v9,0
H,v7,0
H,v6,0
H,v10,2
I,v1,1
I,v3,0
H,v8,4
F,v4,3
I,v4,1
I,v2,0
I,v6,0
I,v5,1
I,v8,0
I,v9,0
I,v10,1
J,v2,1
I,v7,1
J,v1,0
J,v3,0
J,v5,0
J,v7,1
J,v6,1
J,v8,1
J,v9,0
J,v10,0
J,v4,0
K,v3,0
K,v2,1
K,v5,4
K,v4,5
K,v6,0
K,v7,1
K,v9,0
K,v8,4
K,v1,0
K,v10,1
L,v3,0
L,v1,0
L,v5,6
L,v2,3
L,v4,2
L,v7,
L,v6,1
