group,variable,value
A,v2,23
A,v4,42
A,v1,29
A,v7,33
A,v5,40
A,v6,28
A,v9,46
A,v10,21
B,v1,25
A,v8,33
B,v4,46
B,v5,44
B,v3,57
B,v6,23
B,v2,48
B,v9,26
B,v10,76
B,v8,46
C,v2,43
C,v1,44
B,v7,44
C,v4,33
C,v6,29
C,v7,19
C,v8,47
C,v9,31
C,v10,49
C,v3,57
C,v5,59
D,v3,56
D,v4,49
D,v1,48
D,v2,32
D,v6,52
D,v7,30
D,v8,22
D,v10,55
D,v9,27
E,v2,30
E,v4,26
E,v3,26
D,v5,72
E,v1,19
E,v7,48
E,v9,44
E,v5,33
E,v10,31
F,v1,40
E,v8,37
F,v2,28
F,v3,39
F,v6,29
E,v6,28
F,v4,22
F,v8,29
F,v5,24
F,v10,50
F,v9,20
G,v1,30
G,v2,52
F,v7,40
G,v5,24
G,v6,31
G,v7,29
G,v4,34
G,v10,48
G,v3,29
G,v9,52
H,v2,32
H,v1,24
H,v4,38
H,v5,52
H,v6,38
H,v3,35
G,v8,41
H,v9,24
H,v10,22
I,v1,36
H,v8,39
H,v7,32
I,v3,28
I,v6,44
I,v5,38
I,v7,40
I,v2,40
I,v9,66
I,v10,33
I,v4,23
I,v8,32
J,v2,24
J,v1,32
J,v5,29
J,v6,27
J,v3,52
J,v10,42
J,v4,22
J,v7,28
J,v8,25
J,v9,42
K,v1,
