group,variable,value
A,v3,28
A,v1,33
A,v2,41
A,v5,31
A,v7,55
A,v8,70
A,v9,35
A,v10,30
B,v1,26
A,v6,13
B,v3,21
B,v4,42
A,v4,23
B,v2,21
B,v7,25
B,v8,39
B,v9,22
B,v10,36
B,v5,25
C,v2,51
C,v3,38
C,v4,33
B,v6,25
C,v7,15
C,v5,35
C,v8,24
C,v10,28
C,v1,62
C,v6,22
D,v2,25
D,v1,29
D,v3,40
D,v6,29
D,v5,30
D,v7,33
C,v9,32
D,v8,31
D,v10,33
E,v1,22
E,v4,37
D,v4,29
E,v3,65
E,v5,21
D,v9,27
E,v2,27
E,v9,27
E,v8,40
F,v3,29
E,v6,27
F,v2,21
E,v10,31
F,v4,32
F,v1,20
F,v5,33
F,v7,22
E,v7,43
F,v8,16
F,v10,22
G,v1,20
G,v2,11
F,v9,30
G,v5,33
G,v4,24
G,v3,26
F,v6,24
G,v8,33
G,v9,18
G,v10,45
G,v7,25
H,v2,35
H,v3,33
G,v6,33
H,v5,46
H,v6,27
H,v1,37
H,v7,38
H,v4,21
H,v10,24
I,v1,28
H,v8,27
H,v9,20
I,v2,29
I,v5,48
I,v3,31
I,v4,38
I,v7,37
I,v6,34
I,v8,34
I,v9,26
I,v10,46
J,v1,31
J,v4,52
J,v2,47
J,v5,31
J,v6,28
J,v3,29
J,v7,23
J,v10,30
K,v1,18
J,v9,44
K,v2,33
K,v3,33
J,v8,31
K,v4,37
K,v5,40
K,v6,40
K,v9,33
K,v7,27
K,v10,26
K,v8,54
L,v2,39
L,v4,43
L,v1,35
L,v6,29
L,v3,25
L,v7,30
L,v5,34
L,v9,29
L,v10,29
M,v1,80
M,v2,45
M,v4,28
M,v3,38
L,v8,31
M,v6,22
M,v5,35
M,v8,47
M,v7,44
M,v10,40
M,v9,22
N,v2,151
N,v1,27
N,v4,30
N,v3,32
N,v5,
