group,variable,value
A,v2,25
A,v3,35
A,v4,26
A,v5,28
A,v6,27
A,v7,34
A,v10,47
B,v1,31
A,v9,17
B,v2,26
B,v3,26
B,v5,52
B,v4,24
B,v7,32
B,v8,26
B,v6,51
B,v10,38
C,v1,30
A,v8,38
B,v9,29
C,v4,52
C,v5,32
C,v6,30
C,v2,24
C,v3,26
C,v9,21
C,v7,29
C,v10,43
D,v2,24
C,v8,27
D,v1,25
D,v5,25
D,v7,28
D,v3,18
D,v6,20
D,v9,33
D,v10,25
D,v8,35
D,v4,46
E,v3,41
E,v4,50
E,v1,45
E,v5,28
E,v2,26
E,v8,23
E,v9,25
E,v10,129
E,v7,28
F,v1,27
E,v6,29
F,v4,23
F,v3,23
F,v6,29
F,v7,21
F,v2,27
F,v5,24
F,v10,37
G,v1,19
F,v9,31
G,v2,22
G,v4,25
G,v5,38
G,v6,28
G,v7,23
G,v8,40
G,v9,70
G,v10,47
G,v3,18
H,v1,20
F,v8,54
H,v4,26
H,v5,20
H,v2,37
H,v3,28
H,v7,32
H,v9,37
H,v10,32
H,v8,54
I,v1,62
I,v3,39
H,v6,47
I,v4,32
I,v6,22
I,v7,56
I,v5,31
I,v2,33
I,v8,28
I,v9,72
J,v1,18
I,v10,24
J,v2,41
J,v6,29
J,v3,34
J,v5,27
J,v7,37
J,v4,37
J,v10,32
K,v1,24
K,v2,23
J,v8,74
J,v9,30
K,v3,34
K,v4,31
K,v6,32
K,v7,28
K,v9,14
K,v8,45
K,v10,34
L,v1,26
L,v3,112
L,v2,33
K,v5,39
L,v4,25
L,v5,42
L,v6,
