group,variable,value
A,v1,0
A,v2,0
A,v3,1
A,v5,1
A,v7,0
A,v8,1
A,v6,0
A,v10,0
A,v9,1
B,v2,0
B,v1,1
A,v4,0
B,v5,1
B,v3,5
B,v6,0
B,v4,0
B,v10,2
B,v9,0
B,v7,8
C,v2,4
C,v3,2
B,v8,0
C,v4,0
C,v1,0
C,v7,1
C,v6,5
C,v8,1
C,v10,0
D,v1,3
D,v2,1
D,v3,0
D,v4,0
D,v5,4
C,v5,0
D,v7,2
C,v9,3
D,v9,3
D,v10,0
D,v6,1
E,v2,1
E,v3,2
D,v8,2
E,v1,0
E,v6,3
E,v4,1
E,v7,1
E,v8,0
E,v9,1
E,v10,0
F,v2,0
F,v3,0
F,v1,0
E,v5,0
F,v4,1
F,v7,0
F,v6,1
F,v5,1
F,v10,0
F,v9,0
G,v2,1
F,v8,0
G,v4,1
G,v3,1
G,v1,0
G,v6,4
G,v8,0
G,v5,0
G,v10,2
H,v1,1
H,v2,2
G,v7,2
G,v9,1
H,v5,0
H,v4,5
H,v6,3
H,v8,3
H,v9,3
H,v10,2
I,v1,1
I,v2,2
H,v7,2
H,v3,0
I,v3,6
I,v4,0
I,v6,1
I,v5,12
I,v7,3
I,v10,3
I,v9,3
J,v1,1
I,v8,0
J,v3,1
J,v2,1
J,v4,1
J,v5,2
J,v6,0
J,v8,1
J,v7,2
J,v10,0
J,v9,0
K,v1,2
K,v2,0
K,v5,0
K,v4,0
K,v6,1
K,v3,0
K,v8,0
K,v9,0
K,v7,0
K,v10,0
L,v1,0
L,v3,2
L,v2,3
L,v5,0
L,v6,2
L,v7,0
L,v8,4
L,v4,2
L,v10,0
L,v9,2
M,v1,0
M,v3,1
M,v4,0
M,v5,0
M,v2,0
M,v8,2
M,v6,0
M,v9,4
M,v7,4
M,v10,1
N,v2,0
N,v3,2
N,v1,3
N,v5,3
N,v7,1
N,v6,2
N,v9,3
N,v4,1
N,v10,0
N,v8,2
O,v1,3
O,v3,4
O,v2,3
O,v4,4
O,v6,4
O,v7,5
O,v5,3
O,v10,0
O,v9,3
P,v1,0
P,v2,2
O,v8,1
P,v3,3
P,v4,3
P,v5,0
P,v6,1
P,v7,2
P,v8,
