group,variable,value
A,v1,53
A,v3,107
A,v4,79
A,v2,34
A,v6,60
A,v7,38
A,v5,45
A,v10,32
A,v9,49
A,v8,44
B,v3,31
B,v4,37
B,v2,31
B,v5,29
B,v7,38
B,v6,28
B,v8,39
B,v10,28
C,v1,42
C,v2,36
C,v3,30
B,v1,55
B,v9,43
C,v4,22
C,v7,40
C,v8,40
C,v10,18
C,v9,40
D,v2,25
D,v1,20
D,v3,17
C,v6,44
C,v5,52
D,v6,18
D,v4,17
D,v5,20
D,v10,32
D,v9,26
E,v1,31
D,v8,16
D,v7,22
E,v4,21
E,v5,33
E,v3,23
E,v7,30
E,v8,45
E,v9,34
E,v10,16
F,v1,25
E,v6,32
F,v3,33
F,v4,36
F,v5,28
E,v2,35
F,v2,16
F,v8,62
F,v6,20
F,v10,23
F,v7,25
G,v1,101
F,v9,35
G,v4,22
G,v5,19
G,v7,34
G,v2,45
G,v3,32
G,v9,36
G,v10,20
G,v8,32
H,v2,51
H,v3,54
H,v5,45
H,v4,23
G,v6,33
H,v1,25
H,v7,29
H,v9,52
H,v10,28
H,v6,53
H,v8,27
I,v3,29
I,v4,28
I,v1,32
I,v6,63
I,v2,42
I,v5,32
I,v9,46
I,v8,67
I,v7,22
J,v1,34
I,v10,28
J,v5,28
J,v4,24
J,v6,27
J,v3,39
J,v8,72
J,v7,33
J,v10,37
J,v2,34
J,v9,31
K,v2,24
K,v1,29
K,v5,40
K,v3,31
K,v4,39
K,v6,41
K,v9,20
K,v7,74
L,v1,68
K,v10,24
L,v2,48
K,v8,38
L,v5,42
L,v4,50
L,v7,42
L,v3,30
L,v9,27
L,v8,32
L,v10,30
M,v1,30
L,v6,32
M,v4,82
M,v2,41
M,v5,23
M,v3,37
M,v7,
M,v6,38
