group,variable,value
A,v2,20
A,v1,46
A,v3,31
A,v4,24
A,v5,32
A,v6,28
A,v8,18
A,v7,27
A,v10,48
B,v2,39
B,v1,41
B,v3,29
B,v4,32
B,v6,24
B,v5,36
A,v9,30
B,v10,40
B,v9,142
B,v8,24
B,v7,24
C,v3,53
C,v4,29
C,v2,34
C,v6,26
C,v7,47
C,v5,27
C,v8,36
C,v10,32
C,v9,31
D,v2,27
D,v3,23
C,v1,35
D,v1,78
D,v6,24
D,v5,18
D,v8,31
D,v9,22
D,v10,26
E,v1,33
D,v4,21
D,v7,33
E,v5,28
E,v3,33
E,v6,25
E,v2,25
E,v8,19
E,v4,18
F,v1,20
E,v10,33
F,v2,40
F,v3,22
F,v4,35
F,v5,52
F,v6,64
F,v7,52
F,v8,31
F,v9,19
F,v10,23
E,v9,33
E,v7,30
G,v4,16
G,v3,31
G,v6,22
G,v1,39
G,v2,36
G,v8,26
G,v9,31
G,v10,32
H,v1,27
H,v2,24
H,v3,25
G,v5,19
H,v5,23
H,v4,22
H,v6,60
H,v7,24
H,v8,51
H,v10,36
I,v1,19
H,v9,36
I,v2,20
G,v7,18
I,v4,28
I,v3,23
I,v6,27
I,v5,27
I,v7,
