group,variable,value
A,v1,54
A,v3,49
A,v2,23
A,v5,32
A,v7,40
A,v6,22
A,v9,40
A,v10,28
A,v4,43
B,v2,34
B,v3,38
B,v1,30
B,v4,19
B,v6,46
A,v8,33
B,v7,20
B,v10,29
B,v9,44
B,v8,30
C,v1,36
C,v3,29
C,v4,22
C,v2,41
C,v5,38
C,v7,18
C,v6,27
C,v9,26
C,v10,29
B,v5,20
D,v1,32
D,v3,70
D,v4,49
C,v8,62
D,v5,50
D,v7,50
D,v6,24
D,v10,21
D,v9,45
E,v1,30
D,v2,25
D,v8,98
E,v4,36
E,v2,21
E,v3,32
E,v5,48
E,v6,34
E,v9,32
E,v10,40
E,v8,24
F,v1,34
F,v4,28
F,v3,61
F,v2,49
E,v7,42
F,v6,27
F,v5,38
F,v9,37
F,v10,24
G,v1,26
F,v8,40
G,v2,27
G,v3,21
F,v7,42
G,v6,29
G,v7,76
G,v4,26
G,v5,35
G,v10,23
H,v1,33
G,v8,38
G,v9,34
H,v5,27
H,v3,16
H,v6,38
H,v7,40
H,v4,45
H,v8,42
H,v10,30
I,v1,34
H,v9,41
H,v2,60
I,v4,53
I,v5,20
I,v6,46
I,v2,72
I,v7,49
I,v9,31
I,v8,24
I,v3,32
J,v1,26
I,v10,30
J,v4,32
J,v2,28
J,v5,35
J,v6,46
J,v7,80
J,v8,24
J,v10,50
J,v3,40
J,v9,35
K,v1,51
K,v2,24
K,v4,27
K,v3,27
K,v7,44
K,v8,25
K,v6,71
K,v10,35
L,v2,48
K,v9,20
K,v5,66
L,v1,30
L,v4,38
L,v5,42
L,v3,28
L,v6,34
L,v7,26
L,v8,53
L,v10,37
L,v9,35
M,v2,46
M,v1,18
M,v5,30
M,v3,28
M,v4,31
M,v6,52
M,v7,34
M,v8,26
M,v9,28
M,v10,24
N,v1,
