group,variable,value
A,v1,2
A,v3,1
A,v2,1
A,v5,0
A,v6,0
A,v8,0
A,v9,0
A,v7,0
A,v10,0
B,v2,0
B,v1,0
A,v4,1
B,v5,0
B,v4,9
B,v6,0
B,v8,1
B,v7,0
B,v9,0
B,v10,0
C,v2,0
C,v3,11
C,v1,0
C,v4,3
B,v3,2
C,v6,1
C,v8,0
C,v9,0
C,v10,3
C,v7,2
D,v1,1
D,v2,3
D,v3,3
D,v5,3
C,v5,7
D,v4,6
D,v7,3
D,v8,0
D,v10,0
D,v6,3
D,v9,2
E,v2,1
E,v3,0
E,v4,1
E,v1,0
E,v5,4
E,v6,1
E,v8,1
E,v10,0
E,v9,0
F,v1,1
F,v2,0
F,v4,1
F,v3,0
E,v7,1
F,v6,0
F,v10,0
F,v7,0
F,v5,0
F,v8,0
G,v2,0
G,v3,0
G,v1,2
G,v5,0
F,v9,0
G,v6,0
G,v8,1
G,v4,0
G,v10,2
H,v1,0
H,v2,0
G,v9,1
H,v3,0
G,v7,1
H,v6,1
H,v7,1
H,v5,1
H,v8,0
H,v10,1
H,v9,0
I,v1,0
I,v2,1
I,v3,2
H,v4,0
I,v6,0
I,v5,3
I,v4,0
I,v8,0
I,v7,0
I,v10,0
J,v1,0
J,v2,0
J,v4,0
I,v9,0
J,v5,0
J,v6,0
J,v3,0
J,v9,0
J,v7,0
J,v10,0
K,v1,0
K,v3,0
J,v8,0
K,v2,0
K,v5,1
K,v4,1
K,v8,0
K,v6,1
K,v10,0
L,v1,0
L,v2,0
L,v3,1
K,v7,0
K,v9,0
L,v5,1
L,v4,4
L,v8,0
L,v7,0
L,v10,0
L,v6,2
M,v1,0
L,v9,1
M,v2,0
M,v4,0
M,v6,1
M,v5,1
M,v8,5
M,v3,0
M,v9,1
M,v10,3
N,v2,0
M,v7,0
N,v1,0
N,v3,3
N,v5,1
N,v6,0
N,v7,0
N,v4,7
N,v9,1
N,v8,1
N,v10,
