group,variable,value
A,v1,64
A,v3,24
A,v2,27
A,v7,20
A,v6,18
A,v5,18
A,v9,22
A,v10,26
B,v1,22
A,v8,20
A,v4,23
B,v4,18
B,v6,20
B,v5,20
B,v3,23
B,v2,27
B,v9,23
B,v7,59
B,v10,32
B,v8,53
C,v3,32
C,v4,27
C,v1,51
C,v5,29
C,v6,38
C,v8,42
C,v9,21
C,v10,27
C,v7,29
D,v1,16
D,v2,56
C,v2,28
D,v5,26
D,v6,44
D,v4,29
D,v3,58
D,v8,18
E,v1,22
D,v9,22
D,v10,23
E,v3,34
E,v2,50
D,v7,28
E,v6,86
E,v4,29
E,v5,26
E,v8,17
E,v10,22
E,v7,32
E,v9,40
F,v4,38
F,v3,62
F,v2,27
F,v5,21
F,v8,22
F,v1,20
F,v6,20
F,v10,28
G,v1,30
F,v7,40
G,v2,30
G,v4,28
F,v9,21
G,v5,30
G,v3,27
G,v7,20
G,v9,43
G,v10,31
G,v6,27
H,v2,34
G,v8,24
H,v4,30
H,v3,25
H,v1,35
H,v7,51
H,v8,21
H,v9,26
H,v10,38
H,v5,38
I,v2,38
H,v6,28
I,v1,24
I,v5,30
I,v4,22
I,v6,30
I,v8,38
I,v3,28
I,v7,72
I,v10,22
J,v1,28
I,v9,29
J,v4,37
J,v5,28
J,v2,29
J,v3,26
J,v7,38
J,v8,30
J,v10,21
J,v6,49
K,v1,57
K,v2,31
K,v3,39
J,v9,22
K,v5,36
K,v4,36
K,v8,36
K,v7,24
K,v9,36
K,v10,24
K,v6,32
L,v1,30
L,v2,27
L,v3,
