group,variable,value
A,v2,39
A,v1,34
A,v3,29
A,v4,76
A,v7,29
A,v6,28
A,v9,17
A,v8,34
A,v10,40
B,v1,43
B,v2,29
B,v5,24
B,v4,31
A,v5,37
B,v6,32
B,v3,26
B,v9,35
B,v10,40
C,v1,28
B,v8,39
C,v2,43
C,v3,32
C,v5,25
C,v4,55
C,v6,31
B,v7,29
C,v10,48
C,v7,43
D,v1,29
C,v9,34
D,v2,22
D,v4,51
D,v5,31
C,v8,41
D,v6,26
D,v8,33
D,v10,44
D,v7,33
D,v9,30
E,v2,42
E,v3,22
E,v1,34
D,v3,42
E,v4,30
E,v7,39
E,v5,44
E,v10,32
E,v9,22
E,v6,40
F,v2,34
E,v8,22
F,v3,20
F,v5,27
F,v6,32
F,v1,34
F,v8,25
F,v4,28
F,v9,114
F,v10,26
G,v3,32
G,v2,34
G,v1,23
G,v4,23
G,v5,23
G,v8,26
G,v7,40
G,v6,53
G,v10,15
H,v1,38
H,v2,17
G,v9,28
F,v7,35
H,v5,26
H,v4,24
H,v7,34
H,v6,41
H,v8,24
H,v3,21
H,v10,28
I,v1,54
I,v2,50
I,v4,38
I,v3,58
H,v9,21
I,v8,34
I,v6,51
I,v5,29
I,v7,40
I,v9,24
J,v1,40
I,v10,34
J,v4,31
J,v2,29
J,v5,25
J,v7,20
J,v3,25
J,v8,18
J,v6,33
J,v10,40
K,v1,60
K,v3,35
J,v9,34
K,v6,26
K,v5,20
K,v4,80
K,v7,37
K,v8,35
K,v9,35
K,v10,30
L,v1,35
L,v2,43
L,v3,30
K,v2,26
L,v4,18
L,v5,
